1	Ben Stiller	427	5	1.6
2	Matt Damon	345	5	1.6
3	Vince Vaughn	335	4	2.0
4	Jamie Foxx	297	5	1.8
5	Adam Sandler	293	4	1.0
6	Will Ferrell	293	5	1.2
7	Tom Hanks	281	4	1.0
8	Brad Pitt	274	4	1.3
9	Will Smith	270	3	1.0
10	Johnny Depp	268	4	1.0
11	Denzel Washington	261	4	1.0
12	Tom Cruise	261	3	1.0
13	Owen Wilson	246	4	1.5
14	Clive Owen	246	6	2.5
15	Orlando Bloom	232	4	1.8
16	Hugh Jackman	222	3	1.0
17	Kate Beckinsale	221	3	2.0
18	Jennifer Aniston	218	4	1.8
19	Dakota Fanning	212	4	1.8
20	Leonardo DiCaprio	210	3	1.0
21	Steve Carell	202	3	2.3
22	Rachel McAdams	199	3	1.7
23	Daniel Radcliffe	193	2	1.0
24	Rupert Grint	193	2	2.0
25	Emma Watson	193	2	3.0
26	Tim Allen	192	3	1.0
27	Natalie Portman	192	4	2.0
28	Kurt Russell	189	4	2.0
29	Jim Carrey	187	3	1.0
30	Robin Williams	181	3	3.3
31	Nicole Kidman	180	3	1.0
32	Dennis Quaid	176	3	1.0
33	Joaquin Phoenix	166	2	1.0
34	Burt Reynolds	164	2	3.5
35	Anne Hathaway	161	3	1.3
36	Jodie Foster	160	2	1.5
37	Ashton Kutcher	158	3	1.7
38	Jessica Alba	157	2	1.5
39	Nicolas Cage	155	2	1.0
40	Bernie Mac	154	2	4.0
41	Steve Martin	151	2	1.0
42	Sarah Michelle Gellar	151	2	1.0
43	Angelina Jolie	151	4	2.0
44	Don Cheadle	149	3	3.7
45	Lindsay Lohan	148	3	1.0
46	Keira Knightley	141	2	2.5
47	Amy Smart	140	3	3.3
48	Jake Gyllenhaal	139	2	1.5
49	Ice Cube	137	3	1.0
50	Sandra Bullock	134	3	1.3
51	John Travolta	134	3	4.3
52	George Clooney	133	2	1.0
53	Christian Bale	133	2	1.5
54	Eva Green	132	2	2.0
55	Vin Diesel	130	2	1.0
56	Ioan Gruffudd	129	2	2.0
57	Jack Black	129	2	2.5
58	Eric Bana	127	2	1.5
59	Reese Witherspoon	127	2	1.5
60	Ewan McGregor	126	2	1.0
61	Jennifer Lopez	125	2	1.5
62	Catherine Zeta-Jones	124	2	3.0
63	Garrett Hedlund	123	2	4.5
64	Dustin Hoffman	121	2	3.0
65	Matthew Lillard	120	2	2.5
66	Drew Barrymore	119	2	1.5
67	Kate Winslet	118	3	2.0
68	Mark Wahlberg	116	2	1.0
69	Keanu Reeves	112	2	1.0
70	AnnaSophia Robb	112	2	8.5
71	Matthew McConaughey	109	2	1.0
72	Brittany Snow	109	2	3.0
73	Heath Ledger	108	2	1.5
74	Bryce Dallas Howard	108	2	2.0
75	Lucas Black	108	2	3.5
76	Queen Latifah	107	3	4.7
77	Bruce Willis	107	3	5.0
78	Julia Roberts	106	2	4.5
79	Mary Elizabeth Winstead	103	2	3.5
80	Tyler Perry	101	2	1.0
81	Jude Law	100	3	2.0
82	Hayden Christensen	100	1	3.0
83	Bill Nighy	100	1	5.0
84	Georgie Henley	99	1	1.0
85	Tobey Maguire	99	1	1.0
86	Skandar Keynes	99	1	2.0
87	William Moseley	99	1	3.0
88	Anna Popplewell	99	1	4.0
89	Tilda Swinton	99	1	5.0
90	Zhang Ziyi	99	2	5.5
91	Mizuo Peck	99	1	13.0
92	Patrick Gallagher	99	1	14.0
93	James Caviezel	98	1	1.0
94	Robert De Niro	97	1	1.0
95	Ian McKellen	97	1	3.0
96	Barbra Streisand	97	1	4.0
97	Blythe Danner	97	1	5.0
98	Teri Polo	97	1	6.0
99	Patrick Stewart	97	1	12.0
100	Audrey Tautou	96	1	2.0
101	Andy Serkis	96	1	10.0
102	Brandon Routh	95	1	1.0
103	Justin Long	95	2	3.0
104	Kate Hudson	94	2	1.5
105	Freddie Highmore	94	1	2.0
106	Julia Winter	94	1	13.0
107	Jordon Fry	94	1	14.0
108	Philip Wiegratz	94	1	15.0
109	Andy Garcia	93	2	4.5
110	Daniel Craig	92	1	1.0
111	Cate Blanchett	92	3	2.3
112	Jaden Smith	91	1	3.0
113	Saverio Guerra	90	1	100.0
114	Chris Rock	89	1	2.0
115	Bridget Moynahan	89	1	2.0
116	Nelly	89	1	4.0
117	Diane Kruger	88	1	4.0
118	Jay Hernandez	86	2	2.0
119	Jack Nicholson	86	1	3.0
120	Sacha Baron Cohen	85	1	1.0
121	Marlon Wayans	85	2	2.5
122	Meryl Streep	84	1	1.0
123	Max Thieriot	84	1	5.0
124	Téa Leoni	83	1	2.0
125	Beyoncé Knowles	82	1	2.0
126	Christine Taylor	82	1	2.0
127	Stephen Root	82	1	6.0
128	Joel David Moore	82	1	7.0
129	Christopher Williams	82	1	8.0
130	Alan Tudyk	82	1	9.0
131	Missi Pyle	82	1	10.0
132	Jamal Duff	82	1	11.0
133	Anna Faris	81	1	1.0
134	Regina Hall	81	1	2.0
135	Ryan Reynolds	80	2	1.0
136	Jon Heder	80	2	2.0
137	Sarah Jessica Parker	80	1	2.0
138	Colin Farrell	78	2	1.0
139	Clint Eastwood	78	1	1.0
140	Samuel L. Jackson	78	3	1.3
141	Hilary Swank	78	1	2.0
142	Jane Fonda	78	1	2.0
143	Jessica Simpson	78	2	2.5
144	Michael Vartan	78	1	3.0
145	Morgan Freeman	78	1	3.0
146	Cameron Diaz	77	2	1.0
147	Kevin Costner	77	2	1.5
148	Aleisha Allen	77	1	5.0
149	Philip Bolden	77	1	6.0
150	Julie Andrews	76	1	2.0
151	Mark Ruffalo	76	2	3.0
152	Johnny Knoxville	75	1	1.0
153	Seann William Scott	75	1	2.0
154	Snoop Dogg	75	1	5.0
155	Willie Nelson	75	1	7.0
156	Carmen Electra	75	1	7.0
157	Paul Walker	74	1	1.0
158	Tobin Bell	73	1	1.0
159	Lacey Chabert	73	1	3.0
160	Amanda Seyfried	73	1	4.0
161	Daveigh Chase	72	1	1.0
162	Billy Bob Thornton	72	2	1.0
163	Ana de la Reguera	72	1	2.0
164	Hector Jimenez	72	1	3.0
165	Peter Stormare	72	1	4.0
166	Darius A. Rose	72	1	5.0
167	Viggo Mortensen	71	2	1.0
168	Freddie Prinze, Jr.	71	1	2.0
169	Matt Dillon	71	1	3.0
170	Linda Cardellini	71	1	4.0
171	Ed Speleers	70	1	1.0
172	Tyrese Gibson	70	1	2.0
173	Christina Applegate	70	1	2.0
174	Toni Collette	70	2	2.5
175	Andre Benjamin	70	1	3.0
176	Paul Rudd	70	1	3.0
177	David Koechner	70	1	5.0
178	Ryan Gosling	69	1	1.0
179	Greg Kinnear	69	2	1.5
180	Benicio del Toro	69	1	2.0
181	Mickey Rourke	69	1	3.0
182	Rosario Dawson	69	1	6.0
183	Lance Henriksen	68	1	1.0
184	Cedric the Entertainer	68	2	1.5
185	Sean Penn	68	1	2.0
186	Sanaa Lathan	68	1	2.0
187	Bow Wow	68	2	2.0
188	Channing Tatum	67	2	1.5
189	Scarlett Johansson	66	2	2.5
190	Breckin Meyer	65	1	1.0
191	Jennifer Love Hewitt	65	1	2.0
192	Hugo Weaving	65	1	2.0
193	Michael Peña	64	1	2.0
194	Sylvester Stallone	63	1	1.0
195	Michael Angarano	62	1	1.0
196	Jamie Lee Curtis	62	1	2.0
197	Kelly Preston	62	1	3.0
