1	Kristen Stewart	374	4	1.0
2	Bradley Cooper	369	5	1.8
3	Taylor Lautner	367	4	6.0
4	Robert Downey, Jr.	362	4	1.0
5	Liam Neeson	339	6	2.2
6	Robert Pattinson	335	4	2.0
7	Jeremy Renner	331	4	3.8
8	Chris Hemsworth	326	5	2.2
9	Johnny Depp	311	4	1.0
10	Mark Wahlberg	295	4	1.3
11	Channing Tatum	286	4	1.5
12	Leonardo DiCaprio	281	4	1.5
13	Matt Damon	275	6	1.3
14	Denzel Washington	271	4	1.0
15	Jennifer Lawrence	270	4	1.8
16	Ralph Fiennes	260	3	6.0
17	Scarlett Johansson	254	3	3.7
18	Daniel Craig	242	3	1.0
19	Daniel Radcliffe	237	3	3.3
20	Zach Galifianakis	235	3	2.3
21	Mickey Rourke	235	3	6.0
22	Tom Cruise	234	4	3.0
23	Adam Sandler	231	4	1.0
24	Will Ferrell	230	3	1.0
25	Helena Bonham Carter	228	3	4.0
26	Tommy Lee Jones	226	3	2.0
27	Natalie Portman	217	3	1.3
28	Kevin James	210	4	1.5
29	Dwayne Johnson	210	3	1.7
30	Jennifer Aniston	205	3	2.3
31	Jude Law	202	3	6.0
32	Julia Roberts	200	4	5.5
33	Ashton Kutcher	198	4	11.3
34	Emma Stone	196	3	2.0
35	Emma Watson	196	2	4.0
36	Rupert Grint	196	2	6.5
37	Steve Carell	191	3	1.0
38	Tom Hiddleston	191	2	5.0
39	Chris Evans	189	2	1.5
40	Jessica Alba	187	3	2.7
41	Robert De Niro	184	3	3.7
42	Sacha Baron Cohen	183	3	3.3
43	Geoffrey Rush	179	2	2.5
44	Bruce Willis	178	4	1.0
45	Jeff Bridges	177	2	1.0
46	Josh Brolin	175	2	3.0
47	Rachel McAdams	174	3	2.0
48	Anne Hathaway	170	3	5.3
49	Ryan Reynolds	169	3	1.3
50	Noomi Rapace	169	2	2.0
51	Don Cheadle	168	3	3.0
52	Owen Wilson	166	4	2.0
53	Christian Bale	165	2	1.5
54	Amanda Seyfried	164	4	1.8
55	Jamie Foxx	163	2	4.5
56	Jessica Biel	162	3	6.7
57	Joseph Gordon-Levitt	159	3	1.7
58	Russell Crowe	158	2	1.5
59	Ben Stiller	156	3	1.3
60	Sam Worthington	155	3	1.3
61	Gwyneth Paltrow	155	2	3.5
62	Shia LaBeouf	154	3	1.3
63	Freida Pinto	154	2	3.0
64	Kate Beckinsale	152	3	1.7
65	Tyler Perry	152	5	5.2
66	Hugh Jackman	150	2	1.0
67	Cameron Diaz	150	3	1.3
68	Justin Timberlake	150	4	2.0
69	Amy Adams	150	3	2.3
70	Chloë Grace Moretz	148	3	5.0
71	Anthony Hopkins	146	3	2.3
72	Michael Peña	146	3	5.3
73	Taylor Kitsch	145	3	1.0
74	Ben Affleck	144	2	1.0
75	Jonah Hill	142	4	1.8
76	Jason Statham	139	3	1.7
77	Sylvester Stallone	138	2	1.0
78	Jet Li	138	2	3.0
79	Dolph Lundgren	138	2	5.0
80	Jake Gyllenhaal	136	4	1.0
81	Chris Rock	135	3	6.7
82	Angelina Jolie	133	2	1.5
83	Idris Elba	132	2	7.0
84	Marisa Tomei	127	2	4.0
85	Colin Farrell	124	2	3.0
86	Tom Wilkinson	124	2	8.5
87	Nicolas Cage	121	3	3.0
88	Jennifer Garner	121	3	4.7
89	Paul Rudd	119	3	1.7
90	Ben Kingsley	117	2	2.0
91	Matthew McConaughey	117	2	3.0
92	Hector Elizondo	116	2	45.0
93	Alex Pettyfer	114	2	1.5
94	Simon Pegg	114	2	2.0
95	Morgan Freeman	114	2	4.0
96	Katherine Heigl	113	4	6.8
97	Jackie Earle Haley	112	2	3.0
98	Paula Patton	111	2	2.0
99	Jason Sudeikis	110	2	2.5
100	George Clooney	108	3	1.0
101	Michael Ealy	108	2	2.5
102	Sarah Jessica Parker	107	2	17.0
103	Olivia Wilde	105	2	3.5
104	Ryan Gosling	104	3	1.7
105	Chris Pine	103	2	2.0
106	Barbra Streisand	103	2	4.5
107	Tilda Swinton	103	2	6.0
108	Michelle Pfeiffer	101	2	1.5
109	Mark Ruffalo	100	1	3.0
110	Ne-Yo	100	2	5.5
111	Eugene Levy	100	2	6.5
112	Samuel L. Jackson	100	1	13.0
113	Emily Blunt	99	3	2.3
114	Josh Hutcherson	98	2	3.5
115	Jason Bateman	97	3	1.3
116	Ed Helms	97	1	2.0
117	Javier Bardem	97	1	2.0
118	Justin Bartha	97	1	4.0
119	Penélope Cruz	96	1	2.0
120	Martin Freeman	96	1	2.0
121	Blake Lively	96	2	3.5
122	Ian McShane	96	1	4.0
123	Vin Diesel	95	1	1.0
124	Zac Efron	95	3	1.3
125	Seth Rogen	95	3	1.7
126	Paul Walker	95	1	2.0
127	Elliot Page	95	1	3.0
128	Reese Witherspoon	94	3	1.0
129	Andrew Garfield	94	1	1.0
130	Michael Nyqvist	94	1	5.0
131	Lea Seydoux	94	1	6.0
132	Josh Holloway	94	1	7.0
133	Anil Kapoor	94	1	8.0
134	Vladimir Mashkov	94	1	9.0
135	Kelly Macdonald	93	1	1.0
136	Julie Walters	93	1	4.0
137	Regina Hall	93	2	4.0
138	Jessica Chastain	92	3	3.0
139	Jared Harris	92	1	5.0
140	Isabel Lucas	91	2	5.5
141	Danny DeVito	90	1	1.0
142	James Franco	90	1	1.0
143	Jaden Smith	90	1	1.0
144	Jackie Chan	90	1	2.0
145	Garrett Hedlund	89	1	2.0
146	Sebastian Stan	89	1	4.0
147	Bruce Boxleitner	89	1	4.0
148	James Frain	89	1	5.0
149	Hayley Atwell	89	1	5.0
150	Michael Sheen	89	1	7.0
151	Daniel Day-Lewis	88	1	1.0
152	Viola Davis	88	1	2.0
153	Bryce Dallas Howard	88	1	3.0
154	Octavia Spencer	88	1	4.0
155	Hailee Steinfeld	88	1	4.0
156	Kristen Wiig	87	1	1.0
157	Will Smith	87	1	1.0
158	Maya Rudolph	87	1	2.0
159	Rose Byrne	87	1	3.0
160	Wendi McLendon-Covey	87	1	4.0
161	Ellie Kemper	87	1	5.0
162	Melissa McCarthy	87	1	6.0
163	Christoph Waltz	86	1	2.0
164	David Spade	86	1	4.0
165	Rob Schneider	86	1	5.0
166	Blythe Danner	85	1	4.0
167	Teri Polo	85	1	5.0
168	Dustin Hoffman	85	1	7.0
169	Queen Latifah	85	2	7.5
170	James McAvoy	84	1	1.0
171	Jesse Eisenberg	84	2	1.0
172	Charlize Theron	84	1	2.0
173	Michael Fassbender	84	1	2.0
174	Vanessa Hudgens	84	2	4.5
175	Meagan Good	84	2	5.5
176	Colin Firth	83	1	1.0
177	Loretta Devine	83	3	1.7
178	Eddie Redmayne	83	1	5.0
179	Noah Ringer	82	1	1.0
180	Maggie Grace	81	1	2.0
181	Famke Janssen	81	1	3.0
182	Kyle Chandler	80	1	1.0
183	Elle Fanning	80	1	2.0
184	Alan Arkin	79	1	2.0
185	Harrison Ford	79	2	2.0
186	Bryan Cranston	79	1	3.0
187	Benicio del Toro	79	2	3.0
188	John Goodman	79	1	4.0
189	Charlie Day	78	1	2.0
190	Kevin Spacey	78	1	6.0
191	Josh Duhamel	78	2	26.5
192	Kathy Bates	77	1	2.0
193	Eric Dane	77	1	5.0
194	Patrick Dempsey	77	1	6.0
195	Topher Grace	77	1	10.0
196	Carter Jenkins	77	1	12.0
197	George Lopez	77	1	16.0
198	Shirley MacLaine	77	1	17.0
199	Bryce Robinson	77	1	19.0
200	Taylor Swift	77	1	20.0
201	Anna Kendrick	76	2	4.0
202	Cate Blanchett	75	1	2.0
203	Chloe Cserngey	75	1	3.0
204	Jessica Tyler Brown	75	1	4.0
205	Georgie Henley	74	1	1.0
206	Suraj Sharma	74	1	1.0
207	Russell Brand	74	3	1.7
208	Skandar Keynes	74	1	2.0
209	Leslie Mann	74	2	2.5
210	Benjamin Barnes	74	1	3.0
211	Will Poulter	74	1	4.0
212	Jason Segel	73	2	1.0
213	Rooney Mara	73	1	2.0
214	Helen Mirren	73	3	2.3
215	Matt Bomer	73	1	3.0
216	Joe Manganiello	73	1	4.0
217	Terry Crews	73	1	4.0
218	Randy Couture	73	1	5.0
219	Steve Austin	73	1	7.0
220	Dan Aykroyd	71	1	1.0
221	Milla Jovovich	71	2	1.0
222	Tina Fey	70	1	2.0
223	Zachary Gordon	69	2	1.0
224	Jay Chou	69	1	2.0
225	Nadine Velazquez	68	1	2.0
226	Kim Cattrall	68	1	2.0
227	Kristin Davis	68	1	3.0
228	Cynthia Nixon	68	1	4.0
229	Peter Gerety	68	1	6.0
230	Dave Goelz	68	1	6.0
231	Jerry Ferrara	67	1	2.0
232	Kevin Hart	67	1	5.0
233	Taraji P. Henson	67	1	6.0
234	Terrence J	67	1	7.0
235	Romany Malco	67	1	9.0
236	Gabrielle Union	67	1	11.0
237	Julianne Moore	66	1	3.0
238	Kevin Bacon	66	1	6.0
239	Aaron Eckhart	65	1	1.0
240	Janet Jackson	65	2	1.5
241	Michelle Rodriguez	65	1	2.0
242	Rebecca Hall	65	1	2.0
243	Ramon Rodriguez	65	1	3.0
244	Jon Hamm	65	1	3.0
245	Bridget Moynahan	65	1	4.0
246	Chuck Norris	65	1	5.0
247	Henry Cavill	64	1	1.0
248	Gemma Arterton	64	1	2.0
249	Aaron Taylor-Johnson	64	2	2.0
250	Luke Evans	64	1	3.0
251	Toby Kebbell	64	1	5.0
252	John Hurt	64	1	5.0
253	Rosamund Pike	64	1	6.0
254	Kellan Lutz	64	1	7.0
255	Joseph Morgan	64	1	8.0
256	Peter Stebbings	64	1	9.0
257	Stephen Dorff	64	1	31.0
258	John Malkovich	63	1	3.0
259	Logan Lerman	62	1	1.0
260	Tom Hardy	62	2	2.5
261	Eva Green	62	1	4.0
262	Jonny Lee Miller	62	1	6.0
263	Bella Heathcote	62	1	7.0
264	Gulliver McGrath	62	1	9.0
265	Katie Featherston	61	1	1.0
266	Jeremy Irvine	61	1	1.0
267	Billy Crystal	61	1	1.0
268	Bette Midler	61	1	2.0
