1	Samuel L. Jackson	433	6	6.2
2	Tom Holland	334	4	5.5
3	Will Smith	281	4	1.5
4	Margot Robbie	280	4	2.0
5	Dwayne Johnson	268	3	1.0
6	Salma Hayek	248	3	3.3
7	Eiza González	224	3	5.7
8	Scarlett Johansson	222	3	4.7
9	Liam Neeson	215	4	1.5
10	Adam Driver	212	3	2.3
11	Woody Harrelson	210	3	3.7
12	Robert Downey, Jr.	197	2	1.0
13	Florence Pugh	195	4	1.8
14	Brie Larson	195	2	5.0
15	Dave Bautista	195	3	9.7
16	Anya Taylor-Joy	193	3	1.3
17	Karen Gillan	191	2	6.0
18	Paul Rudd	191	2	6.5
19	Gemma Chan	190	2	7.5
20	Josh Brolin	188	2	8.5
21	Lupita Nyong'o	187	2	6.0
22	Chris Evans	186	2	2.0
23	Oscar Isaac	186	2	4.5
24	Zendaya	182	2	5.5
25	Emily Blunt	181	2	1.5
26	Idris Elba	180	3	4.0
27	Daniel Craig	179	2	1.0
28	Ana de Armas	179	2	3.5
29	Henry Golding	178	3	2.3
30	Angelina Jolie	172	2	1.5
31	Finn Wolfhard	172	2	2.0
32	Jamie Lee Curtis	171	2	2.5
33	Lakeith Lee Stanfield	169	2	5.0
34	Colin Farrell	168	2	2.0
35	Vin Diesel	165	2	1.0
36	Kevin Hart	165	2	2.5
37	Chris Hemsworth	165	2	2.5
38	Jack Whitehall	163	2	2.5
39	Michelle Rodriguez	163	2	5.0
40	Michael Peña	161	2	1.5
41	Matt Damon	160	3	1.0
42	Michelle Dockery	159	2	4.5
43	Djimon Hounsou	159	2	6.0
44	Ryan Reynolds	156	2	1.0
45	Mckenna Grace	155	2	2.0
46	Keanu Reeves	152	2	1.0
47	Jason Statham	147	2	1.5
48	Lance Reddick	147	2	5.5
49	Dennis Quaid	146	4	4.5
50	Eliza Scanlen	146	2	6.5
51	Emma Stone	145	2	2.0
52	Lea Seydoux	142	2	5.0
53	Nick Jonas	142	2	5.0
54	Rami Malek	139	2	4.0
55	Zachary Levi	138	2	1.0
56	Daisy Ridley	138	2	3.0
57	Timothée Chalamet	137	2	5.0
58	Keri Russell	135	2	6.5
59	John Cena	134	2	3.0
60	James McAvoy	133	2	1.5
61	Patrick Wilson	133	2	1.5
62	Thomasin McKenzie	133	3	2.7
63	Tom Hanks	130	2	1.0
64	Brad Pitt	127	2	1.5
65	Jesse Plemons	126	2	3.5
66	Toni Collette	125	2	5.0
67	Jared Leto	122	2	4.0
68	Ewan McGregor	120	2	4.5
69	Ed Skrein	118	2	3.0
70	Chadwick Boseman	117	2	16.5
71	Issa Rae	116	2	2.0
72	Ben Affleck	115	2	2.5
73	Rebel Wilson	112	4	3.8
74	Taylor Russell	109	2	1.0
75	Logan Miller	109	2	2.0
76	Abigail Breslin	104	2	3.5
77	Josh Lucas	103	2	2.5
78	Kumail Nanjiani	102	2	1.0
79	Martin Lawrence	100	1	2.0
80	Tyrese Gibson	100	2	2.5
81	David Harbour	100	2	2.5
82	Mark Ruffalo	100	1	3.0
83	Jeremy Renner	100	1	6.0
84	Don Cheadle	100	1	7.0
85	Danai Gurira	100	1	11.0
86	Benedict Wong	100	1	14.0
87	Jon Favreau	100	1	15.0
88	Gwyneth Paltrow	100	1	16.0
89	Evangeline Lilly	100	1	17.0
90	Benedict Cumberbatch	100	1	18.0
91	Chris Pratt	100	1	20.0
92	Sebastian Stan	100	1	22.0
93	Terry Notary	100	1	23.0
94	Anthony Mackie	100	1	24.0
95	Tom Hiddleston	100	1	25.0
96	Letitia Wright	100	1	26.0
97	Pom Klementieff	100	1	28.0
98	Paul Bettany	100	1	29.0
99	Elizabeth Olsen	100	1	30.0
100	Zoe Saldana	100	1	31.0
101	Simu Liu	99	1	1.0
102	Jim Carrey	99	1	4.0
103	Tom Hardy	98	1	1.0
104	Mark Hamill	98	1	2.0
105	Mary Elizabeth Winstead	98	1	2.0
106	Jurnee Smollett	98	1	3.0
107	Rosie Perez	98	1	4.0
108	Chris Messina	98	1	5.0
109	John Boyega	98	1	5.0
110	Ella Jay Basco	98	1	6.0
111	Ali Wong	98	1	7.0
112	Joonas Suotamo	98	1	13.0
113	Anthony Daniels	98	1	18.0
114	Jimmy Vee	98	1	20.0
115	Naomie Harris	97	2	2.0
116	Rachel Weisz	97	1	3.0
117	Ray Winstone	97	1	5.0
118	O.T. Fagbenle	97	1	8.0
119	Elisabeth Moss	96	1	1.0
120	Chris ‘Ludacris’ Bridges	96	1	4.0
121	Nathalie Emmanuel	96	1	6.0
122	Oliver Jackson-Cohen	96	1	6.0
123	Jordana Brewster	96	1	7.0
124	Harrison Ford	95	1	1.0
125	Richard Madden	95	1	3.0
126	Ben Mendelsohn	95	1	3.0
127	Brian Tyree Henry	95	1	5.0
128	Lee Pace	95	1	5.0
129	Lashana Lynch	95	1	6.0
130	Lauren Ridloff	95	1	6.0
131	Barry Keoghan	95	1	7.0
132	Annette Bening	95	1	8.0
133	Lia McHugh	95	1	9.0
134	Clark Gregg	95	1	9.0
135	Don Lee	95	1	10.0
136	Jake Gyllenhaal	94	1	7.0
137	Mena Massoud	93	1	1.0
138	Naomi Scott	93	1	2.0
139	Marwan Kenzari	93	1	4.0
140	Navid Negahban	93	1	5.0
141	Ben Whishaw	93	1	5.0
142	John David Washington	92	1	1.0
143	Joaquin Phoenix	92	1	1.0
144	Robert Pattinson	92	1	2.0
145	Elizabeth Debicki	92	1	3.0
146	Michael Caine	92	1	4.0
147	Kenneth Branagh	92	1	5.0
148	Gal Gadot	91	1	1.0
149	Carrie Coon	91	1	1.0
150	Chris Pine	91	1	2.0
151	Jack Black	91	1	3.0
152	Kristen Wiig	91	1	3.0
153	Pedro Pascal	91	1	4.0
154	Awkwafina	91	1	6.0
155	Celeste O’ Conner	91	1	6.0
156	Logan Kim	91	1	7.0
157	Hugh Grant	90	1	1.0
158	Charlie Hunnam	90	1	2.0
159	Matthew McConaughey	90	1	5.0
160	Bill Skarsgård	90	1	8.0
161	Edgar Ramirez	89	1	3.0
162	Paul Giamatti	89	1	6.0
163	Rebecca Ferguson	88	1	2.0
164	Maisie Williams	88	1	2.0
165	Charlie Heaton	88	1	3.0
166	Henry Zaga	88	1	4.0
167	Vanessa Kirby	88	1	4.0
168	Stellan Skarsgård	88	1	5.0
169	Blu Hunt	88	1	5.0
170	Stephen McKinley Henderson	88	1	7.0
171	Chen Chang	88	1	9.0
172	David Dastmalchian	88	1	10.0
173	Sharon Duncan-Brewster	88	1	11.0
174	Charlotte Rampling	88	1	12.0
175	Jason Momoa	88	1	13.0
176	Javier Bardem	88	1	14.0
177	Tiffany Haddish	87	1	1.0
178	Alexander Skarsgård	87	1	1.0
179	Rose Byrne	87	1	2.0
180	Halle Berry	87	1	2.0
181	Laurence Fishburne	87	1	3.0
182	Mark Dacascos	87	1	4.0
183	Asia Kate Dillon	87	1	5.0
184	Said Taghmaoui	87	1	7.0
185	Jason Mantzoukas	87	1	8.0
186	Anjelica Huston	87	1	9.0
187	Ian McShane	87	1	10.0
188	Robert De Niro	86	1	1.0
189	Oakes Fegley	86	1	2.0
190	Michael Shannon	86	1	5.0
191	Don Johnson	86	1	6.0
192	Katherine Langford	86	1	9.0
193	Jaeden Martell	86	1	10.0
194	Christopher Plummer	86	1	11.0
195	Andrea Riseborough	85	1	1.0
196	Judy Greer	85	1	2.0
197	Andi Matichak	85	1	3.0
198	Nick Castle	85	1	4.0
199	James Jude Courtney	85	1	5.0
200	Dean-Charles Chapman	84	1	1.0
201	Russell Crowe	84	1	1.0
202	Caren Pistorius	84	1	2.0
203	George MacKay	84	1	2.0
204	LeBron James	83	1	1.0
205	Diana Taurasi	83	1	3.0
206	Damian Lillard	83	1	4.0
207	Nneka Ogwumike	83	1	5.0
208	Anthony Davis	83	1	6.0
209	Klay Thompson	83	1	7.0
210	Kristen Stewart	82	1	1.0
211	Vera Farmiga	82	1	2.0
212	Justice Smith	82	1	2.0
213	Leonardo DiCaprio	81	1	1.0
214	Yahya Abdul-Mateen II	81	1	1.0
215	Kaya Scodelario	81	2	1.5
216	Brooklynn Prince	81	1	3.0
217	Sophia Lillis	80	1	1.0
218	Milla Jovovich	79	1	1.0
219	Christian Bale	79	1	2.0
220	Tony Jaa	79	1	2.0
221	Samara Weaving	79	2	2.5
222	Viola Davis	78	1	2.0
223	Michael Keaton	78	1	2.0
224	Kate Walsh	78	1	2.0
225	Joel Kinnaman	78	1	3.0
226	Danny DeVito	78	1	3.0
227	Eva Green	78	1	4.0
228	Jai Courtney	78	1	4.0
229	Peter Capaldi	78	1	31.0
230	Elle Fanning	77	1	2.0
231	Michelle Pfeiffer	77	1	3.0
232	Lady Gaga	76	1	1.0
233	Bruce Willis	76	1	2.0
234	Al Pacino	76	1	3.0
235	Jeremy Irons	76	1	4.0
236	Helena Zengel	75	1	2.0
237	Millie Bobby Brown	75	1	3.0
238	Katie Holmes	74	1	1.0
239	Darby Camp	74	1	2.0
240	Christopher Convery	74	1	2.0
241	Bryan Cranston	74	1	2.0
242	Ralph Ineson	74	1	3.0
243	Owain Yeoman	74	1	4.0
244	Saoirse Ronan	73	1	1.0
245	Gael Garcia Bernal	73	1	1.0
246	Gillian Jacobs	73	1	1.0
247	Emma Watson	73	1	2.0
248	Vicky Krieps	73	1	2.0
249	Azhy Robertson	73	1	3.0
250	Rufus Sewell	73	1	3.0
251	Alex Wolff	73	1	4.0
252	Abbey Lee	73	1	6.0
253	Nikki Amuka-Bird	73	1	7.0
254	Ken Leung	73	1	8.0
255	Aaron Pierre	73	1	10.0
256	Embeth Davidtz	73	1	11.0
257	Emun Elliott	73	1	12.0
258	Chloë Grace Moretz	72	1	1.0
259	Colin Jost	72	1	3.0
260	Rob Delaney	72	1	4.0
261	Ken Jeong	72	1	5.0
262	Constance Wu	71	1	1.0
263	K.J. Apa	71	1	1.0
264	Ana de la Reguera	71	1	1.0
265	Tenoch Huerta	71	1	2.0
266	Britt Robertson	71	1	2.0
267	Jennifer Lopez	71	1	2.0
268	Julia Stiles	71	1	3.0
269	Cassidy Freeman	71	1	4.0
270	Keke Palmer	71	1	4.0
271	Lili Reinhart	71	1	5.0
272	Leven Rambin	71	1	5.0
273	Alejandro Edda	71	1	6.0
274	Lizzo	71	1	6.0
275	Will Patton	71	1	7.0
276	Cardi B	71	1	7.0
277	Trace Lysette	71	1	8.0
278	Mette Towley	71	1	9.0
279	Madeline Brewer	71	1	10.0
280	Lewis Tan	70	1	1.0
281	Jessica McNamee	70	1	2.0
282	Josh Lawson	70	1	3.0
283	Jennifer Hudson	70	2	3.0
284	Tadanobu Asano	70	1	4.0
285	Mehcad Brooks	70	1	5.0
286	Ludi Lin	70	1	6.0
287	Chin Han	70	1	7.0
288	Joe Taslim	70	1	8.0
289	Hiroyuki Sanada	70	1	9.0
290	Hugh Bonneville	69	1	1.0
291	Jim Carter	69	1	2.0
292	Sam Heughan	69	1	3.0
293	Toby Kebbell	69	1	4.0
294	Elizabeth McGovern	69	1	4.0
295	Maggie Smith	69	1	5.0
296	Guy Pearce	69	1	5.0
297	Imelda Staunton	69	1	6.0
298	Penelope Wilton	69	1	7.0
299	Taron Egerton	68	1	1.0
300	Ansel Elgort	67	1	1.0
301	Christoph Waltz	67	1	2.0
302	Ariana DeBose	67	1	2.0
303	Jennifer Connelly	67	1	3.0
304	Mahershala Ali	67	1	4.0
305	Mike Faist	67	1	4.0
306	Rita Moreno	67	1	5.0
307	Jackie Earle Haley	67	1	6.0
308	Rachel Zegler	67	1	6.0
309	Keean Johnson	67	1	7.0
310	Lana Condor	67	1	9.0
311	Jacob Tremblay	66	1	1.0
312	Keith L. Williams	66	1	2.0
313	Brady Noon	66	1	3.0
314	Tessa Thompson	65	1	2.0
315	Ralph Fiennes	64	1	1.0
316	Gemma Arterton	64	1	2.0
317	Rhys Ifans	64	1	3.0
318	Matthew Goode	64	1	4.0
319	Tom Hollander	64	1	5.0
320	Harris Dickinson	64	1	6.0
321	Daniel Brühl	64	1	7.0
322	Charles Dance	64	1	9.0
323	Stephen Lang	63	1	1.0
324	Himesh Patel	63	1	1.0
325	Tyler Perry	62	1	1.0
326	Anthony Ramos	62	1	1.0
327	Cassi Davis	62	1	2.0
328	Corey Hawkins	62	1	2.0
329	Melissa Barrera	62	1	3.0
330	Patrice Lovely	62	1	3.0
331	Leslie Grace	62	1	4.0
332	Jen Harper	62	1	4.0
333	Derrick Morgan	62	1	5.0
334	K.J. Smith	62	1	6.0
335	Rome Flynn	62	1	7.0
336	Quin Walters	62	1	10.0
337	David Otunga	62	1	11.0
338	Ciera Payton	62	1	12.0
339	Andrew Koji	61	1	2.0
340	Jesse Eisenberg	61	1	2.0
341	Úrsula Corberó	61	1	3.0
342	Iko Uwais	61	1	5.0
343	Haruka Abe	61	1	6.0
344	Peter Mensah	61	1	7.0
345	Takehiro Hira	61	1	8.0
346	Bob Odenkirk	60	1	1.0
347	Gerard Butler	60	1	1.0
348	Danny Huston	60	1	2.0
349	Jada Pinkett Smith	60	1	3.0
350	Nick Nolte	60	1	4.0
351	Piper Perabo	60	1	6.0
352	Morgan Freeman	60	1	7.0
353	Zoe Margaret Colletti	59	1	1.0
354	Michael Garza	59	1	2.0
355	Gabriel Rush	59	1	3.0
356	Austin Abrams	59	1	4.0
357	Dean Norris	59	1	5.0
358	Gil Bellows	59	1	6.0
359	Lorraine Toussaint	59	1	7.0
360	Austin Zajur	59	1	8.0
361	Natalie Ganzhorn	59	1	9.0
362	Kathleen Pollard	59	1	10.0
363	Anna Paquin	58	1	2.0
364	Sophie Turner	57	1	1.0
365	Michael Fassbender	57	1	3.0
366	Jennifer Lawrence	57	1	4.0
367	Nicholas Hoult	57	1	5.0
368	Tye Sheridan	57	1	6.0
369	Alexandra Shipp	57	1	7.0
370	Kodi Smit-McPhee	57	1	8.0
371	Evan Peters	57	1	9.0
372	Arnold Schwarzenegger	56	1	1.0
373	Chris Rock	55	1	1.0
374	Isabela Moner	53	1	1.0
375	Alana Haim	52	1	1.0
376	Cooper Hoffman	52	1	2.0
377	Deborah Ann Woll	52	1	3.0
378	Jay Ellis	52	1	4.0
379	Tyler Labine	52	1	5.0
380	Dev Patel	51	1	1.0
381	Luke Evans	51	1	3.0
382	Aaron Eckhart	51	1	4.0
383	Mandy Moore	51	1	6.0
384	Jun Kunimura	51	1	9.0
385	Linda Cardellini	50	1	1.0
386	Raymond Cruz	50	1	2.0
387	Patricia Velasquez	50	1	3.0
388	Marisol Ramirez	50	1	4.0
389	Jason Clarke	49	1	1.0
390	Bill Murray	49	1	1.0
391	Tilda Swinton	49	1	2.0
392	Frances McDormand	49	1	3.0
393	Jeffrey Wright	49	1	4.0
394	Adrien Brody	49	1	5.0
395	Benicio del Toro	49	1	6.0
396	Owen Wilson	49	1	7.0
397	Lyna Khoudri	49	1	10.0
398	Taraji P. Henson	48	1	1.0
399	Tracy Morgan	48	1	2.0
400	Jeffrey Dean Morgan	47	1	1.0
401	Song Kang-ho	47	1	1.0
402	Sun-Kyun Lee	47	1	2.0
403	Cho Yeo-jeong	47	1	3.0
404	Choi Woo-sik	47	1	4.0
