1	Samuel L. Jackson	428	6	4.0
2	Dwayne Johnson	399	5	1.2
3	Kevin Hart	368	6	1.8
4	Mark Wahlberg	362	7	1.6
5	Chris Pratt	335	4	1.5
6	Chris Hemsworth	309	5	2.4
7	Jennifer Lawrence	298	4	1.5
8	Jeremy Renner	295	4	3.5
9	Robert Downey, Jr.	291	3	3.7
10	Josh Gad	284	4	4.5
11	Mark Ruffalo	282	4	3.5
12	Gal Gadot	282	3	4.3
13	Daisy Ridley	270	3	6.0
14	Johnny Depp	266	4	2.0
15	Idris Elba	260	5	3.2
16	Charlize Theron	250	4	3.3
17	Ben Affleck	249	3	1.3
18	Scarlett Johansson	246	5	2.4
19	Tom Cruise	243	4	1.0
20	Will Ferrell	240	5	1.4
21	Dakota Johnson	240	4	2.5
22	Vin Diesel	236	4	1.0
23	Margot Robbie	234	4	2.3
24	Matt Damon	228	4	1.0
25	Ryan Gosling	228	4	1.8
26	Zac Efron	226	5	1.8
27	Henry Cavill	223	3	1.3
28	Elizabeth Olsen	223	3	7.3
29	Sofia Boutella	222	3	6.0
30	Hugh Jackman	218	4	1.5
31	Tom Hanks	215	4	1.3
32	Adam Driver	213	3	3.0
33	Melissa McCarthy	205	3	1.0
34	Chris Evans	204	3	2.0
35	John Boyega	200	2	5.5
36	Ryan Reynolds	197	4	1.8
37	Chris Pine	197	4	2.0
38	Karen Gillan	193	2	6.0
39	Tom Hiddleston	191	3	2.0
40	Rebel Wilson	191	3	2.3
41	Kurt Russell	191	3	3.7
42	Anna Kendrick	190	3	1.3
43	Channing Tatum	190	5	2.6
44	Mads Mikkelsen	188	2	5.0
45	Michael Fassbender	181	3	1.3
46	Woody Harrelson	181	3	2.3
47	Zoe Saldana	181	2	3.5
48	Ezra Miller	180	2	3.5
49	Zendaya	178	2	4.0
50	Karl Urban	178	2	6.5
51	Will Smith	176	4	1.0
52	Mila Kunis	175	3	1.3
53	Rachel McAdams	171	3	3.0
54	Michael Caine	169	3	4.3
55	Tom Hardy	168	2	1.5
56	Jeff Goldblum	167	2	3.5
57	Amy Adams	165	2	2.0
58	Lily James	165	2	2.0
59	Michael Keaton	163	3	2.0
60	Jason Statham	163	2	3.0
61	Judi Dench	163	4	3.5
62	Dave Bautista	163	2	4.5
63	James McAvoy	162	2	1.0
64	Jai Courtney	161	2	4.5
65	Anna Camp	161	2	5.0
66	Brittany Snow	161	2	5.0
67	Alexis Knapp	161	2	8.5
68	Ester Dean	161	2	9.5
69	Jack Black	160	2	1.5
70	Jared Leto	159	2	2.5
71	Jamie Dornan	158	2	2.0
72	Kristen Bell	156	3	2.7
73	Theo James	153	3	2.7
74	Jada Pinkett Smith	151	2	3.5
75	Katherine Waterston	148	2	5.5
