1	Jim Carrey	545	6	1.3
2	Mel Gibson	365	4	0.8
3	John Travolta	337	4	0.5
4	Sandra Bullock	335	4	1.3
5	Arnold Schwarzenegger	325	4	1.3
6	Brad Pitt	316	4	2.5
7	Michelle Pfeiffer	306	4	5.0
8	Tom Cruise	285	3	1.0
9	Denzel Washington	273	5	0.8
10	Bruce Willis	270	5	2.4
11	Robert De Niro	263	5	1.4
12	Robin Williams	262	3	1.0
13	Meg Ryan	256	4	0.8
14	Nicolas Cage	252	5	1.4
15	Val Kilmer	238	3	2.0
16	Tom Hanks	238	3	2.7
17	Rene Russo	232	3	2.3
18	Steven Seagal	226	4	4.5
19	Kevin Costner	223	4	0.8
20	Sylvester Stallone	223	4	3.3
21	Michael Douglas	220	3	0.3
22	Glenn Close	219	3	1.7
23	Morgan Freeman	219	3	2.3
24	Susan Sarandon	219	3	6.3
25	Demi Moore	210	4	1.8
26	Julia Ormond	204	3	3.0
27	Sharon Stone	202	5	1.0
28	Sean Connery	201	3	1.0
29	Keanu Reeves	198	4	0.5
30	Kurt Russell	197	3	2.3
31	Jeff Daniels	190	2	2.0
32	Wesley Snipes	190	5	2.8
33	Gene Hackman	187	3	2.7
34	Tommy Lee Jones	187	2	6.0
35	Dennis Quaid	183	3	3.3
36	Bill Pullman	179	2	2.0
37	Eddie Murphy	178	3	0.7
38	Jean-Claude Van Damme	176	4	1.0
39	Richard Gere	167	3	1.3
40	James Spader	166	2	6.0
41	Harrison Ford	161	2	1.0
42	Ed Harris	161	3	2.3
43	Hugh Grant	158	2	1.0
44	Pierce Brosnan	157	2	2.5
45	Meryl Streep	152	2	6.0
46	Jodie Foster	149	2	1.5
47	Dustin Hoffman	149	2	2.0
48	Samuel L. Jackson	149	3	2.0
49	Uma Thurman	148	2	2.0
50	Jack Nicholson	144	2	5.5
51	Whitney Houston	143	2	1.5
52	Claire Danes	140	2	4.0
53	Rosie O'Donnell	133	2	5.5
54	Steve Martin	132	2	1.5
55	Christina Ricci	130	2	1.0
56	Woody Harrelson	127	3	1.0
57	Chris O'Donnell	125	2	3.5
58	Adam Sandler	123	3	1.3
59	Neve Campbell	123	2	2.5
60	Julia Roberts	123	2	5.5
61	Nicole Kidman	121	2	2.5
62	James Garner	119	2	2.5
63	Julianne Moore	119	2	2.5
64	Billy Crystal	115	2	1.0
65	Whoopi Goldberg	112	3	3.3
66	Andie MacDowell	108	3	4.7
67	George Clooney	106	2	1.0
68	Liam Neeson	103	2	1.5
69	Emilio Estevez	103	2	5.5
70	Winona Ryder	101	2	5.5
71	Chris Farley	97	2	1.0
72	Tim Allen	97	1	1.0
73	Al Pacino	97	2	1.0
74	David Spade	97	2	2.0
75	John Goodman	96	1	1.0
76	Christian Slater	96	2	1.5
77	Rick Moranis	96	1	2.0
78	Elizabeth Perkins	96	1	3.0
79	Marisa Tomei	95	2	2.0
80	Izabella Scorupco	95	1	3.0
81	Famke Janssen	95	1	4.0
82	Angela Bassett	93	2	2.0
83	Cathy Moriarty	93	1	3.0
84	Eric Idle	93	1	4.0
85	Jon Lovitz	92	2	2.0
86	Matthew McConaughey	91	1	3.0
87	Bette Midler	90	1	1.0
88	Goldie Hawn	90	1	2.0
89	Diane Keaton	90	1	3.0
90	Annette Bening	88	2	2.5
91	Brad Renfro	88	1	10.0
92	Richard Dreyfuss	87	1	1.0
93	Vanessa Williams	87	1	3.0
94	Patrick Stewart	84	1	1.0
95	Brent Spiner	84	1	3.0
96	Kimberly Williams-Paisley	84	1	4.0
97	Alice Krige	84	1	10.0
98	Michael Jordan	83	1	1.0
99	Anthony Hopkins	83	1	2.0
100	Aidan Quinn	83	1	3.0
101	Ralph Fiennes	82	1	1.0
102	Juliette Binoche	82	1	2.0
103	Willem Dafoe	82	1	3.0
104	Kristin Scott Thomas	82	1	4.0
105	Michael Keaton	81	2	1.0
106	Clint Eastwood	80	1	1.0
107	Bug Hall	79	1	1.0
108	Travis Tedford	79	1	2.0
109	Kevin Jamal Woods	79	1	3.0
110	Jordan Warkol	79	1	4.0
111	Zachary Mabry	79	1	5.0
112	Ross Bagley	79	1	6.0
113	Courtland Mead	79	1	7.0
114	Sam Saletta	79	1	8.0
115	Brittany Ashton Holmes	79	1	9.0
116	Sinbad	78	2	1.0
117	Madeleine Stowe	78	2	6.0
118	Leslie Nielsen	78	1	10.0
119	Juliette Lewis	76	1	2.0
120	Diane Lane	76	1	3.0
121	Kiefer Sutherland	75	2	2.5
122	Loretta Devine	75	1	3.0
123	Lela Rochon	75	1	4.0
124	Martin Lawrence	74	1	1.0
125	Will Smith	74	1	2.0
126	Téa Leoni	74	1	3.0
127	Trini Alvarado	73	1	3.0
128	Kirsten Dunst	73	1	5.0
129	Jason Patric	72	1	4.0
130	Charlie Sheen	70	2	5.5
131	Robert Redford	70	1	10.0
132	Madonna	69	1	15.0
133	Alicia Silverstone	68	1	1.0
134	Daniel Stern	68	1	2.0
135	Stacey Dash	68	1	2.0
136	Brittany Murphy	68	1	3.0
137	Jack Palance	68	1	4.0
138	Leonardo DiCaprio	67	1	1.0
139	Paul Newman	66	1	10.0
140	Randy Quaid	62	1	4.0
141	Robert Duvall	62	1	5.0
142	Melanie Griffith	60	2	3.0
143	Joe Pesci	60	1	3.0
144	Chevy Chase	59	1	0.0
145	Raul Julia	59	1	2.0
146	Tim Curry	58	1	1.0
147	Kevin Kline	57	1	2.0
148	Janeane Garofalo	57	1	2.0
149	Nick Nolte	57	1	10.0
150	Geena Davis	56	1	1.0
151	Tom Berenger	56	1	2.0
152	Corbin Bernsen	56	1	3.0
153	Jackie Chan	54	2	0.0
154	Laurence Fishburne	53	1	2.0
155	Patrick Swayze	52	1	2.0
156	John Leguizamo	52	1	3.0
157	Tim Robbins	50	1	1.0
158	Ben Stiller	49	3	1.0
159	Debra Winger	47	1	2.0
160	Katherine Heigl	47	1	10.0
161	Sigourney Weaver	45	1	5.0
162	Sally Field	44	1	1.0
163	Elisabeth Shue	44	1	1.0
164	Jessica Lange	43	1	2.0
165	Alec Baldwin	42	2	1.5
166	Robert Guillaume	42	1	2.0
167	Kenneth Branagh	42	1	2.0
168	Brock Pierce	42	1	3.0
