1	Will Smith	338	4	1.0
2	Shia LaBeouf	336	4	2.5
3	Adam Sandler	315	4	1.0
4	Matt Damon	306	4	1.8
5	Will Ferrell	280	5	1.0
6	Johnny Depp	249	3	1.0
7	Steve Carell	249	4	1.3
8	Keira Knightley	248	3	2.7
9	Denzel Washington	235	4	1.0
10	Nicolas Cage	231	3	1.0
11	Vince Vaughn	227	3	1.0
12	Robin Williams	222	4	2.8
13	Tim Allen	218	3	1.0
14	Brad Pitt	213	4	2.3
15	Jack Black	207	3	2.3
16	Ben Stiller	205	3	1.0
17	Robert Downey, Jr.	198	3	2.3
18	Orlando Bloom	197	2	2.5
19	Meryl Streep	188	3	1.0
20	Cate Blanchett	187	3	2.0
21	Gerard Butler	186	3	2.0
22	Daniel Craig	184	2	1.0
23	Mark Wahlberg	184	5	1.2
24	Jamie Foxx	183	3	1.3
25	Hugh Jackman	180	3	1.3
26	George Clooney	176	4	1.0
27	Owen Wilson	173	3	1.0
28	Sarah Jessica Parker	170	2	1.5
29	Jennifer Aniston	170	2	2.0
30	Anne Hathaway	166	2	2.0
31	Matthew McConaughey	165	3	1.0
32	John Travolta	165	2	1.5
33	Russell Crowe	164	3	1.7
34	Seth Rogen	162	3	1.0
35	Martin Lawrence	161	3	1.7
36	Leonardo DiCaprio	160	3	1.0
37	Tom Hanks	157	2	1.0
38	Jack Nicholson	156	2	2.0
39	Tom Cruise	153	2	1.0
40	Brendan Fraser	151	2	1.0
41	Jodie Foster	149	3	1.7
42	Katherine Heigl	147	2	1.5
43	Tyler Perry	145	3	1.0
44	Kate Beckinsale	142	2	1.5
45	Josh Hutcherson	142	2	2.0
46	Michelle Monaghan	142	3	2.0
47	James Marsden	141	2	2.5
48	Christian Bale	140	2	1.5
49	Harrison Ford	134	2	1.0
50	James McAvoy	134	2	1.5
51	Tobin Bell	133	2	1.0
52	Christopher Mintz-Plasse	133	2	3.0
53	Jackie Chan	130	2	1.5
54	Kate Hudson	127	2	2.0
55	Jon Heder	125	2	2.5
56	Anna Faris	123	2	1.0
57	Cameron Diaz	121	2	1.0
58	Patrick Dempsey	121	2	1.5
59	Jet Li	121	2	2.0
60	Colin Firth	120	2	2.5
61	Kristen Stewart	119	2	1.0
62	Ralph Fiennes	115	2	4.0
63	Jessica Alba	113	3	1.7
64	Ashton Kutcher	107	2	2.0
65	Al Pacino	105	2	5.0
66	Nicole Kidman	105	2	5.5
67	Andy Garcia	101	2	3.0
68	Keanu Reeves	100	2	1.0
69	Tobey Maguire	100	1	1.0
70	Bruce Willis	100	3	1.3
71	Dakota Fanning	100	2	1.5
72	Heath Ledger	100	1	3.0
73	Bill Nighy	100	1	5.0
74	Terrence Howard	99	1	2.0
75	Jeff Bridges	99	1	3.0
76	Gwyneth Paltrow	99	1	4.0
77	Mizuo Peck	99	1	13.0
78	Patrick Gallagher	99	1	14.0
79	Sylvester Stallone	98	2	1.0
80	Samuel L. Jackson	98	3	1.3
81	Karen Allen	98	1	3.0
82	Ray Winstone	98	1	4.0
83	Megan Fox	98	1	5.0
84	Amy Adams	97	2	2.0
85	Geoffrey Rush	97	1	2.0
86	Ian McKellen	97	1	3.0
87	Jack Davenport	97	1	5.0
88	Patrick Stewart	97	1	12.0
89	Daniel Radcliffe	96	1	1.0
90	Rupert Grint	96	1	2.0
91	Audrey Tautou	96	1	2.0
92	Emma Watson	96	1	3.0
