1	Shia LaBeouf	435	5	2.2
2	Gerard Butler	307	5	2.0
3	Robert Downey, Jr.	300	5	2.0
4	Brad Pitt	281	4	2.3
5	Adam Sandler	269	4	1.0
6	John Travolta	254	4	1.5
7	George Clooney	253	6	1.0
8	Amy Adams	251	4	2.0
9	Will Smith	247	3	1.0
10	Christian Bale	246	3	1.3
11	Meryl Streep	244	4	1.0
12	Sandra Bullock	241	4	1.0
13	Nicolas Cage	229	3	1.0
14	Johnny Depp	217	3	1.0
15	Kristen Stewart	216	3	1.0
16	Vince Vaughn	216	3	1.0
17	Katherine Heigl	211	3	1.3
18	Matt Damon	208	4	1.8
19	Will Ferrell	205	4	1.0
20	Seth Rogen	204	4	1.3
21	Malin Akerman	202	3	3.3
22	Steve Carell	199	3	1.0
23	Megan Fox	197	2	3.5
24	Tyler Perry	195	4	1.3
25	Daniel Radcliffe	194	2	1.0
26	Rupert Grint	194	2	2.0
27	Emma Watson	194	2	3.0
28	Zoe Saldana	194	2	4.5
29	Ben Stiller	193	3	1.0
30	Robert Pattinson	191	2	2.0
31	Taylor Lautner	191	2	3.0
32	Owen Wilson	189	3	1.7
33	Russell Crowe	186	4	1.5
34	Cate Blanchett	179	2	2.0
35	Bradley Cooper	179	3	3.3
36	Mark Wahlberg	171	5	1.2
37	Robin Williams	167	3	2.7
38	Kristin Davis	162	2	4.0
39	Martin Lawrence	161	3	1.7
40	Kevin James	160	2	1.5
41	Jennifer Aniston	153	2	2.0
42	Brendan Fraser	151	2	1.0
43	John Cusack	149	2	1.0
44	Keira Knightley	148	2	2.5
45	Denzel Washington	147	3	1.0
46	Michelle Monaghan	142	3	2.0
47	Josh Hutcherson	142	2	2.0
48	James Marsden	141	2	2.5
49	Dennis Quaid	141	2	6.0
50	Tom Hanks	140	2	1.0
51	Jeff Bridges	139	3	2.3
52	Abigail Breslin	137	3	2.3
53	James McAvoy	134	2	1.5
54	Christopher Mintz-Plasse	133	2	3.0
55	Hugh Jackman	131	2	1.5
56	Jackie Chan	130	2	1.5
57	Anne Hathaway	127	2	2.0
58	Ryan Reynolds	125	3	3.3
59	Kristen Bell	123	2	4.0
60	Dwayne Johnson	121	2	1.0
61	Patrick Dempsey	121	2	1.5
62	Jet Li	121	2	2.0
63	Jonah Hill	121	2	3.0
64	Michael Cera	120	3	1.7
65	John Cho	120	2	5.0
66	AnnaSophia Robb	119	2	2.0
67	Zac Efron	116	2	1.0
68	Drew Barrymore	115	2	2.5
69	Ralph Fiennes	115	2	4.0
70	Miley Cyrus	114	2	1.0
