1	Dwayne Johnson	444	6	1.2
2	Chris Pratt	432	5	5.0
3	Chris Hemsworth	342	5	2.4
4	Chadwick Boseman	311	4	6.0
5	Kevin Hart	307	5	1.8
6	Mark Wahlberg	297	7	1.4
7	Johnny Depp	295	4	2.0
8	Robert Downey, Jr.	292	3	3.7
9	Karen Gillan	292	3	12.3
10	Paul Bettany	286	3	8.0
11	Gal Gadot	282	3	4.3
12	Zoe Saldana	280	3	8.0
13	Henry Cavill	277	3	1.7
14	Woody Harrelson	270	4	2.3
15	Ryan Reynolds	269	4	1.5
16	Chris Pine	265	5	2.8
17	Dave Bautista	262	3	8.3
18	Emily Blunt	261	4	1.5
19	Ezra Miller	261	3	4.0
20	Idris Elba	260	5	3.2
21	Simon Pegg	255	3	3.3
22	Josh Brolin	250	4	6.5
23	Ben Affleck	249	3	1.3
24	Scarlett Johansson	247	5	2.4
25	Tom Cruise	246	4	1.0
26	Jeremy Renner	246	4	4.3
27	Mark Ruffalo	245	3	4.3
28	Cate Blanchett	229	3	2.7
29	Katherine Waterston	229	3	5.7
30	Colin Firth	228	4	3.8
31	Meryl Streep	227	4	2.3
32	Zac Efron	226	5	1.8
33	Vin Diesel	226	3	9.3
34	Elizabeth Olsen	224	3	7.3
35	Daniel Kaluuya	216	3	5.7
36	Michelle Williams	212	4	2.0
37	T.J. Miller	211	3	4.3
38	Willem Dafoe	208	3	3.3
39	Samuel L. Jackson	207	3	4.3
40	Ryan Gosling	206	4	1.3
41	Amy Adams	206	3	2.0
42	Chris Evans	205	3	2.0
43	Danai Gurira	199	2	9.0
44	Letitia Wright	199	2	12.5
45	Morgan Freeman	197	5	4.8
46	Don Cheadle	197	2	6.5
47	Sebastian Stan	197	2	8.5
48	Jennifer Lawrence	195	3	1.7
49	Rebecca Ferguson	195	3	3.7
50	Pom Klementieff	195	2	16.5
51	Tom Holland	194	2	4.5
52	Angela Bassett	193	2	6.5
53	Margot Robbie	188	3	2.3
54	Mads Mikkelsen	188	2	5.0
55	Riz Ahmed	188	2	6.0
56	Jason Momoa	187	2	2.5
57	Benedict Cumberbatch	187	2	3.5
58	Benedict Wong	187	2	13.5
59	Denzel Washington	183	3	1.0
60	Tiffany Haddish	183	4	4.3
61	Michael Fassbender	181	3	1.3
62	Andy Serkis	179	2	4.5
63	Melissa McCarthy	178	3	1.0
64	Zendaya	178	2	4.0
65	Karl Urban	178	2	6.5
66	Ben Mendelsohn	177	2	3.0
67	Tom Hiddleston	174	2	1.5
68	Hugh Jackman	173	2	1.0
69	Michael B. Jordan	173	2	2.0
70	Forest Whitaker	172	2	5.0
71	Dakota Johnson	171	3	1.0
72	Eddie Redmayne	170	2	1.5
73	Charlize Theron	170	3	3.7
74	Daisy Ridley	170	2	6.5
75	Dan Fogler	170	2	7.0
76	Alison Sudol	170	2	7.5
77	Patrick Wilson	169	2	3.0
78	Josh Gad	169	2	5.5
79	Hannah John-Kamen	169	2	7.5
80	Jason Statham	168	2	2.0
81	Eugenio Derbez	167	4	3.3
82	Jeff Goldblum	167	2	3.5
83	Viola Davis	166	3	2.7
84	James McAvoy	162	2	1.0
85	Michelle Pfeiffer	162	2	7.0
86	Jared Leto	159	2	2.5
87	Julie Walters	158	2	5.0
88	Tom Hanks	156	3	1.3
89	Adam Driver	156	3	2.3
90	Kristen Bell	156	3	2.7
91	Marisa Tomei	156	2	6.0
92	Jack Black	155	2	2.0
93	John Boyega	153	2	3.0
94	Mila Kunis	151	3	1.0
95	Jada Pinkett Smith	151	2	3.5
96	Anna Kendrick	149	3	1.3
97	Hailee Steinfeld	148	2	2.0
98	Rachel McAdams	148	2	2.5
99	Lily James	148	2	3.0
100	Ike Barinholtz	146	2	5.5
101	Sofia Boutella	146	2	6.0
102	Tyler Perry	144	3	2.3
103	Kurt Russell	144	2	4.5
104	Benicio del Toro	144	2	7.5
105	Michael Peña	142	3	3.3
106	Jamie Dornan	141	2	2.0
107	Judi Dench	141	3	4.3
108	Kate McKinnon	141	4	5.5
109	Anne Hathaway	140	2	2.5
110	Helena Bonham Carter	140	2	6.0
111	Octavia Spencer	139	2	2.0
112	Alicia Vikander	138	2	2.0
113	Donnie Yen	138	2	3.0
114	Matt Damon	135	3	1.0
115	Karan Soni	134	2	11.0
116	Kathryn Hahn	133	2	3.0
117	Emilia Clarke	132	2	2.0
118	Christine Baranski	132	2	4.5
119	John Cena	130	2	2.5
120	Ice Cube	129	3	1.0
121	Dylan O’Brien	129	3	2.3
122	Gerard Butler	126	4	2.5
123	Elizabeth Debicki	126	2	6.5
124	Michael Keaton	125	2	2.0
125	Cara Delevingne	125	2	6.5
126	Regina Hall	123	3	2.0
127	Jacob Tremblay	123	2	4.0
128	Felicity Jones	122	3	1.3
129	Jon Hamm	122	2	6.5
130	John Krasinski	121	2	1.5
131	Taraji P. Henson	120	2	1.0
132	Julia Roberts	119	3	2.3
133	Mark Rylance	119	2	3.0
134	Michelle Rodriguez	119	2	3.0
135	Colin Farrell	119	2	4.5
136	Tessa Thompson	110	2	5.0
137	Dominic Cooper	106	2	10.0
138	Will Smith	105	2	1.0
139	Pierce Brosnan	104	2	5.0
140	Will Ferrell	102	4	1.5
141	Rebel Wilson	102	2	2.0
142	Mark Hamill	100	1	1.0
143	Carrie Fisher	100	1	2.0
144	Diego Luna	100	1	2.0
145	Lupita Nyong'o	100	1	3.0
146	Martin Freeman	100	1	5.0
147	Oscar Isaac	100	1	6.0
148	Tilda Swinton	100	2	6.0
149	Alan Tudyk	100	1	6.0
150	Domhnall Gleeson	100	1	9.0
151	Gwendoline Christie	100	1	11.0
152	Kelly Marie Tran	100	1	12.0
153	Jason Bateman	99	2	1.0
154	Emma Watson	99	1	1.0
155	Dan Stevens	99	1	2.0
156	Luke Evans	99	1	3.0
157	Kevin Kline	99	1	4.0
158	Anthony Mackie	98	1	7.0
159	Bryce Dallas Howard	97	1	2.0
160	Nick Jonas	97	1	5.0
161	Amber Heard	96	1	2.0
162	Rose Byrne	96	2	2.5
163	Nicole Kidman	96	1	5.0
164	Geoffrey Rush	96	2	5.5
165	Michael Rooker	96	1	6.0
166	Dolph Lundgren	96	1	6.0
167	Yahya Abdul-Mateen II	96	1	7.0
168	Neel Sethi	96	1	8.0
169	Morena Baccarin	95	1	3.0
170	Jon Favreau	95	1	4.0
171	Leslie Uggams	95	1	5.0
172	Brianna Hildebrand	95	1	6.0
173	J.B. Smoove	95	3	7.7
174	Zazie Beetz	95	1	8.0
175	Talitha Bateman	95	2	8.5
176	Jaeden Lieberher	94	1	1.0
177	Bill Skarsgård	94	1	2.0
178	Ving Rhames	93	1	3.0
179	Channing Tatum	93	3	3.7
180	Michael Caine	93	2	5.0
181	Sean Harris	93	1	6.0
182	Michelle Monaghan	93	1	8.0
183	Alec Baldwin	93	1	9.0
184	Anthony Hopkins	93	1	9.0
185	Paul Rudd	92	1	1.0
186	John Cho	92	2	1.0
187	Evangeline Lilly	92	1	2.0
188	Jane Levy	92	2	2.0
189	Trevante Rhodes	92	3	2.7
190	Walton Goggins	92	1	4.0
191	Joel Kinnaman	92	1	4.0
192	Jai Courtney	92	1	6.0
193	Jay Hernandez	92	1	7.0
194	Laurence Fishburne	92	1	7.0
195	Michael Douglas	92	1	8.0
196	Adewale Akinnuoye-Agbaje	92	1	8.0
197	Scott Eastwood	92	1	10.0
198	Karen Fukuhara	92	1	12.0
199	Adam Beach	92	1	13.0
200	Rami Malek	91	1	1.0
201	Ray Fisher	91	1	6.0
202	Bradley Cooper	90	1	1.0
203	Lady Gaga	90	1	2.0
204	Kristen Wiig	90	2	3.5
205	Sam Rockwell	90	2	3.5
206	Dafne Keen	90	1	6.0
207	Alden Ehrenreich	89	1	1.0
208	Ron Perlman	89	1	3.0
209	Donald Glover	89	1	4.0
210	Tyrese Gibson	89	1	5.0
211	Thandiwe Newton	89	1	5.0
212	Samantha Morton	89	1	6.0
213	Chris ‘Ludacris’ Bridges	89	1	6.0
214	Joonas Suotamo	89	1	8.0
215	Carmen Ejogo	89	1	8.0
216	Nathalie Emmanuel	89	1	9.0
217	Tom Hardy	88	1	1.0
218	Blake Lively	88	2	1.5
219	Chiwetel Ejiofor	88	1	2.0
220	Fionn Whitehead	87	1	1.0
221	Owen Wilson	87	2	2.5
222	Janelle Monáe	87	1	3.0
223	Kevin Costner	87	1	4.0
224	Kirsten Dunst	87	1	5.0
225	Jim Parsons	87	1	6.0
226	Allison Williams	86	1	2.0
227	Jamie Foxx	86	2	4.0
228	Amy Schumer	85	2	1.0
229	Olivia Munn	85	2	2.0
230	Zachary Quinto	85	1	4.0
231	Zoë Kravitz	85	2	4.0
232	Anton Yelchin	85	1	7.0
233	Constance Wu	84	1	1.0
234	Henry Golding	84	1	2.0
235	Leslie Mann	84	2	2.5
236	Sally Hawkins	83	2	1.5
237	Lin-Manuel Miranda	83	1	3.0
238	Javier Bardem	82	1	2.0
239	Emma Stone	82	1	2.0
240	Naomie Harris	82	2	3.5
241	Taron Egerton	81	2	2.0
242	Callum Turner	81	1	4.0
243	Brie Larson	81	1	4.0
244	Jude Law	81	1	7.0
245	Claudia Kim	81	1	10.0
246	Jamie Lee Curtis	80	1	1.0
247	Reese Witherspoon	80	2	1.5
248	Penélope Cruz	80	2	3.0
249	Leslie Jones	80	1	3.0
250	Nick Castle	80	1	7.0
251	James Jude Courtney	80	1	8.0
252	Li Bingbing	79	1	2.0
253	Rainn Wilson	79	1	3.0
254	Ruby Rose	79	1	4.0
255	Winston Chao	79	1	5.0
256	Cliff Curtis	79	1	6.0
257	Sandra Bullock	78	1	1.0
258	Alexander Skarsgård	78	1	1.0
259	Mindy Kaling	78	1	4.0
260	Sarah Paulson	78	1	5.0
261	Awkwafina	78	1	6.0
262	Rihanna	78	1	7.0
263	Tye Sheridan	77	1	1.0
264	Olivia Cooke	77	1	2.0
265	Dave Franco	77	2	3.0
266	Mandy Patinkin	77	1	4.0
267	Daveed Diggs	77	1	5.0
268	Izabela Vidovic	77	1	6.0
269	Philip Zhao	77	1	7.0
270	Lena Waithe	77	1	8.0
271	Win Morisaki	77	1	9.0
272	Annie Mumolo	76	1	4.0
273	Christina Applegate	76	1	6.0
274	Amanda Seyfried	75	1	1.0
275	Theo James	75	2	3.0
276	Queen Latifah	75	1	4.0
277	Jessica Keenan Wynn	75	1	5.0
278	Alexa Davies	75	1	7.0
279	Jeremy Irvine	75	1	9.0
280	Hugh Skinner	75	1	11.0
281	Stellan Skarsgård	75	1	12.0
282	Josh Dylan	75	1	13.0
283	Andy Garcia	75	1	14.0
284	Cher	75	1	15.0
285	Liam Hemsworth	74	1	1.0
286	Demián Bichir	74	1	1.0
287	Bill Pullman	74	1	3.0
288	Bonnie Aarons	74	1	4.0
289	Sylvester Stallone	73	1	1.0
290	Vera Farmiga	73	1	1.0
291	Ansel Elgort	73	1	1.0
292	Kevin Spacey	73	1	2.0
293	Frances O’Connor	73	1	3.0
294	Eiza González	73	1	4.0
295	Madison Wolfe	73	1	4.0
296	Brittany Snow	72	1	4.0
297	Anna Camp	72	1	5.0
298	Hana Mae Lee	72	1	6.0
299	Alexis Knapp	72	1	7.0
300	Ester Dean	72	1	10.0
301	Chrissie Fit	72	1	11.0
302	Clint Eastwood	71	1	1.0
303	Mel Gibson	71	1	3.0
304	John Lithgow	71	1	4.0
305	John Malkovich	71	2	4.0
306	Jennifer Garner	70	2	1.0
307	Kenneth Branagh	70	1	1.0
308	Leslie Odom Jr.	70	1	7.0
309	Stephanie Sigman	69	1	1.0
310	Ethan Hawke	69	1	3.0
311	Anthony LaPaglia	69	1	3.0
312	Miranda Otto	69	1	4.0
313	Vincent D'Onofrio	69	1	4.0
314	Helen Mirren	69	3	4.3
315	Byung-hun Lee	69	1	5.0
316	Manuel Garcia Rulfo	69	1	6.0
317	Martin Sensmeier	69	1	7.0
318	Oprah Winfrey	68	1	1.0
319	Shailene Woodley	68	2	1.0
320	Julianne Moore	68	1	2.0
321	Mark Strong	68	1	4.0
322	Storm Reid	68	1	4.0
323	Gugu Mbatha-Raw	68	1	7.0
324	Levi Miller	68	1	9.0
325	Deric McCabe	68	1	10.0
326	Harrison Ford	67	1	2.0
327	Dylan Minnette	67	1	2.0
328	Daniel Zovatto	67	1	3.0
329	Jillian Bell	67	3	3.7
330	Ana de Armas	67	1	4.0
331	Stephen Lang	67	1	4.0
332	Sylvia Hoeks	67	1	5.0
333	Keanu Reeves	66	1	1.0
334	Eva Green	66	1	1.0
335	Ewan McGregor	66	1	1.0
336	Asa Butterfield	66	1	2.0
337	Chris O'Dowd	66	1	3.0
338	Allison Janney	66	1	4.0
339	Gabrielle Union	66	2	5.0
340	Rupert Everett	66	1	5.0
341	Terence Stamp	66	1	6.0
342	Ella Purnell	66	1	7.0
343	Viggo Mortensen	65	1	1.0
344	Mahershala Ali	65	1	2.0
345	Gina Rodriguez	65	2	3.5
346	J. Michael Finley	64	1	1.0
347	Megan Fox	64	1	1.0
348	Dacre Montgomery	64	1	1.0
349	Naomi Scott	64	1	2.0
350	Will Arnett	64	1	2.0
351	RJ Cyler	64	1	3.0
352	Becky G	64	1	4.0
353	Ludi Lin	64	1	5.0
354	Frank Grillo	63	1	1.0
355	Keira Knightley	63	2	2.0
