1	Julia Roberts	408	5	1.2
2	Bruce Willis	370	6	1.0
3	Robert De Niro	317	6	1.2
4	Eddie Murphy	298	4	1.0
5	George Clooney	295	4	1.0
6	Brad Pitt	286	5	2.4
7	Denzel Washington	273	4	1.0
8	Angelina Jolie	261	4	1.8
9	Ben Stiller	261	5	1.8
10	Billy Crystal	259	3	1.7
11	Tom Cruise	256	4	1.3
12	Seann William Scott	255	4	8.0
13	Mel Gibson	253	3	1.0
14	Ben Affleck	252	6	1.2
15	Brendan Fraser	251	4	1.0
16	Shannon Elizabeth	247	4	3.0
17	Russell Crowe	241	4	1.5
18	Jim Carrey	238	4	1.0
19	Catherine Zeta-Jones	233	3	2.3
20	Johnny Depp	232	5	1.8
21	Matt Damon	232	5	3.4
22	Gwyneth Paltrow	228	4	2.5
23	Tommy Lee Jones	224	3	1.3
24	Hugh Jackman	224	4	2.3
25	Nicolas Cage	212	5	4.6
26	Samuel L. Jackson	208	3	1.7
27	Keanu Reeves	207	5	2.8
28	John Travolta	202	4	1.0
29	Haley Joel Osment	198	3	2.7
30	Nicole Kidman	197	3	1.3
31	Ian McKellen	192	2	2.5
32	Tom Hanks	188	2	1.0
33	Rachel Weisz	188	2	2.0
34	Martin Lawrence	184	3	1.0
35	Liam Neeson	178	2	1.0
36	Josh Hartnett	177	2	1.5
37	Sandra Bullock	172	3	1.0
38	Alan Rickman	171	2	7.0
39	Jason Biggs	169	2	1.0
40	Chris Klein	169	2	3.0
41	Natasha Lyonne	169	2	4.0
42	Thomas Ian Nicholas	169	2	5.0
43	Tara Reid	169	2	6.0
44	Alyson Hannigan	169	2	6.0
45	Mena Suvari	169	2	7.5
46	Eddie Kaye Thomas	169	2	14.0
47	Will Smith	165	3	1.0
48	Drew Barrymore	165	3	1.3
49	Steve Martin	164	3	1.0
50	Téa Leoni	163	2	2.5
51	John Cusack	163	4	4.5
52	Diane Lane	162	3	5.3
53	Shawn Wayans	161	2	2.0
54	Marlon Wayans	161	2	3.0
55	Anna Faris	161	2	3.0
56	Michelle Pfeiffer	161	4	4.5
57	Cameron Diaz	160	2	1.5
58	Ewan McGregor	159	2	2.0
59	Ali Larter	157	3	4.0
60	Pierce Brosnan	156	2	1.0
61	Mark Wahlberg	152	2	1.5
62	Jackie Chan	151	2	1.0
63	Edward Norton	150	3	2.0
64	Michael Clarke Duncan	146	2	4.0
65	Michael Douglas	145	3	7.0
66	Paul Walker	144	3	2.0
67	Gene Hackman	144	4	2.0
68	Kate Beckinsale	143	2	2.5
69	Maggie Smith	142	2	15.0
70	Teri Polo	141	2	3.5
71	Natalie Portman	140	3	7.7
72	Chow Yun-Fat	138	2	6.0
73	Adam Sandler	135	2	1.0
74	Chris Rock	133	4	4.3
75	Jennifer Lopez	131	3	4.0
76	Anthony Hopkins	130	2	1.0
77	Ashley Judd	130	3	4.3
78	Reese Witherspoon	129	3	1.3
79	Richard Gere	129	2	1.5
80	Vin Diesel	127	2	1.5
81	Kevin Costner	127	3	4.0
82	Harrison Ford	126	2	1.0
83	Jude Law	125	2	2.0
84	William H. Macy	124	2	2.5
85	Heather Graham	123	2	2.0
86	Antonio Banderas	122	2	1.0
87	Helen Hunt	122	2	2.0
88	Rob Schneider	120	2	1.0
89	Dennis Quaid	118	2	2.0
90	Salma Hayek	118	2	4.0
91	Ice Cube	117	2	6.5
92	Kevin Spacey	114	2	1.0
93	Taye Diggs	114	3	1.7
94	Amy Smart	113	2	7.5
95	Sigourney Weaver	112	2	1.5
96	Deon Richmond	110	2	6.5
97	Carrie Anne Moss	109	2	2.5
98	Cuba Gooding, Jr.	107	2	3.0
99	David Arquette	105	2	1.0
100	Meg Ryan	104	3	1.0
101	Al Pacino	104	2	1.0
102	Orlando Jones	104	3	2.0
103	Charlize Theron	102	4	2.5
104	Daniel Radcliffe	100	1	1.0
105	Rupert Grint	100	1	2.0
106	Emma Watson	100	1	3.0
107	Jake Lloyd	100	1	4.0
108	Robbie Coltrane	100	1	5.0
109	Richard Harris	100	1	8.0
110	Elijah Wood	99	1	1.0
111	Renée Zellweger	99	3	1.3
112	Viggo Mortensen	99	1	4.0
113	John Goodman	98	1	1.0
114	Mike Myers	97	1	1.0
115	Arnold Schwarzenegger	96	2	1.0
116	Laurence Fishburne	96	1	2.0
117	Chris Tucker	96	1	2.0
118	Joe Pantoliano	96	1	5.0
119	Arnold Vosloo	95	1	4.0
120	William Fichtner	95	1	5.0
121	Oded Fehr	95	1	5.0
122	Blythe Danner	94	1	3.0
123	Cole Sprouse	94	1	4.0
124	Dylan Sprouse	94	1	5.0
125	Patrick Stewart	93	1	1.0
126	Andy Garcia	93	1	3.0
127	Sam Neill	92	1	1.0
128	Cheri Oteri	92	1	3.0
129	Alessandro Nivola	92	1	4.0
130	Trevor Morgan	92	1	5.0
131	Michael Jeter	92	1	6.0
132	Heather Donahue	91	1	1.0
133	Joshua Leonard	91	1	2.0
134	Michael C. Williams	91	1	3.0
135	Ron Lester	91	2	6.0
136	Zhang Ziyi	89	1	10.0
137	Annette Bening	88	1	2.0
138	Kevin Kline	88	2	2.5
139	Eugene Levy	88	1	11.0
140	Michelle Rodriguez	87	1	3.0
141	Lucy Alexis Liu	87	1	3.0
142	Jordana Brewster	87	1	4.0
143	Hugh Grant	85	1	2.0
144	Carla Gugino	84	1	2.0
145	Alexa Vega	84	1	3.0
146	Daryl Sabara	84	1	4.0
147	Alan Cumming	84	1	5.0
148	Clint Eastwood	83	2	1.0
149	Morgan Freeman	83	2	1.5
150	Rupert Everett	83	2	1.5
151	Tim Robbins	83	2	2.5
152	Julie Andrews	82	1	1.0
153	Chris O'Donnell	82	2	1.0
154	Rene Russo	82	2	2.0
155	Anne Hathaway	82	1	2.0
156	Christina Ricci	80	1	2.0
157	Matthew Broderick	79	1	1.0
158	LL Cool J	78	2	3.5
159	Lili Taylor	78	1	4.0
160	Jeff Goldblum	77	1	1.0
161	Elizabeth Perkins	77	1	2.0
162	Alexander Pollock	77	1	3.0
163	Donald Sutherland	76	1	3.0
164	James Garner	76	1	4.0
165	Tim Allen	75	2	5.5
166	Neve Campbell	74	1	2.0
167	Courteney Cox	74	1	3.0
168	Parker Posey	74	1	6.0
169	James Woods	73	1	4.0
170	Jamie Foxx	73	1	5.0
171	Saffron Burrows	72	1	1.0
172	Ethan Hawke	72	1	2.0
173	Monica Potter	71	1	2.0
174	Jake Miklovich	71	1	12.0
175	Ryan Milkovich	71	1	13.0
176	Angela Lansbury	70	1	1.0
177	James Earl Jones	70	1	3.0
178	Bette Midler	70	1	4.0
179	Juliette Binoche	69	1	1.0
