1	Tom Hanks	393	5	1.4
2	Eddie Murphy	357	4	3.5
3	Michelle Pfeiffer	335	5	5.6
4	Michael Douglas	334	4	3.3
5	John Candy	331	5	3.4
6	Kevin Costner	331	4	7.8
7	Arnold Schwarzenegger	329	4	3.3
8	Danny DeVito	325	4	2.0
9	Steve Martin	322	4	1.0
10	Michael J. Fox	294	5	7.0
11	Tom Cruise	277	3	1.3
12	Mel Gibson	264	3	4.0
13	Rick Moranis	259	3	2.3
14	Sylvester Stallone	257	4	10.0
15	Bette Midler	245	3	1.0
16	Sigourney Weaver	244	3	3.0
17	Steve Guttenberg	234	4	3.5
18	Harrison Ford	234	3	4.0
19	Chevy Chase	234	4	5.5
20	Cher	233	3	7.3
21	Charlie Sheen	229	3	5.3
22	Kurt Russell	214	3	7.3
23	Patrick Swayze	191	3	1.0
24	Danny Glover	190	2	2.0
25	Robin Williams	187	2	5.5
26	Bill Murray	182	2	3.0
27	Billy Crystal	174	2	1.5
28	Susan Sarandon	174	2	6.5
29	Emilio Estevez	172	2	5.5
30	Dennis Quaid	171	5	8.2
31	Bruce Willis	169	2	5.5
32	Lou Diamond Phillips	166	2	2.0
33	Dan Aykroyd	164	2	1.0
34	Keanu Reeves	160	2	3.0
35	Jessica Tandy	158	2	2.0
36	Andrew McCarthy	157	3	7.0
37	Dianne Wiest	156	2	8.0
38	Tom Berenger	155	3	1.3
39	Kathleen Turner	154	2	6.0
40	Dustin Hoffman	153	3	7.0
41	Ted Danson	150	2	2.5
42	Nicolas Cage	150	2	10.0
43	William Hurt	150	2	10.0
44	Timothy Dalton	147	2	2.5
45	Kiefer Sutherland	144	2	4.5
46	Tom Selleck	142	2	1.0
47	Matthew Broderick	137	2	1.0
48	Bubba Smith	135	3	1.3
49	Shelley Long	135	2	1.5
50	Michael Winslow	135	3	2.7
51	David Graf	135	3	3.0
52	Marion Ramsey	135	3	5.3
53	Leslie Easterbrook	135	3	6.7
54	Lance Kinsey	135	3	7.0
55	G.W. Bailey	135	3	9.7
56	George Gaynes	135	3	11.3
57	Robert Downey, Jr.	131	4	2.3
58	Robert De Niro	130	3	0.7
59	James Belushi	116	2	1.0
60	Meg Ryan	115	2	2.0
61	Gene Hackman	102	2	6.0
62	Clint Eastwood	100	2	5.5
63	Bob Hoskins	99	1	1.0
64	Denholm Elliott	99	1	2.0
65	Glenn Close	99	1	2.0
66	Alison Doody	99	1	3.0
67	John Rhys-Davies	99	1	4.0
68	Sean Connery	99	1	6.0
69	Michael Byrne	99	1	8.0
70	John Travolta	97	1	1.0
71	Kirstie Alley	97	1	2.0
72	Thomas Brown	96	1	5.0
73	Jared Rushton	96	1	6.0
74	Amy O'Neill	96	1	7.0
75	Robert Oliveri	96	1	8.0
76	Paul Hogan	95	1	1.0
77	Linda Kozlowski	95	1	2.0
78	Christopher Lloyd	95	1	2.0
79	Daphne Zuniga	94	2	3.5
80	Morgan Freeman	92	1	1.0
81	Spike Lee	92	2	5.5
82	Alec Baldwin	91	1	1.0
83	Jennifer Grey	91	1	2.0
84	Tom Hulce	91	1	2.0
85	Geena Davis	91	1	2.0
86	Martha Plimpton	91	1	4.0
87	Michael Keaton	91	1	6.0
