1	Jennifer Lawrence	518	6	2.3
2	Mark Wahlberg	416	7	1.1
3	Dwayne Johnson	362	6	1.8
4	Melissa McCarthy	330	5	1.6
5	Channing Tatum	329	6	2.0
6	Samuel L. Jackson	318	4	5.3
7	Bradley Cooper	304	4	2.0
8	Kevin Hart	304	6	3.2
9	Scarlett Johansson	273	4	2.5
10	Morgan Freeman	267	5	4.2
11	Hugh Jackman	259	5	1.4
12	Leonardo DiCaprio	244	3	1.0
13	Shailene Woodley	236	3	1.0
14	Benedict Cumberbatch	230	4	3.0
15	Robert Downey, Jr.	229	3	1.0
16	Vin Diesel	227	4	1.0
17	Will Ferrell	227	3	1.0
18	George Clooney	222	3	1.3
19	Joel Edgerton	222	4	2.5
20	Jeremy Renner	219	3	3.7
21	Tom Cruise	218	3	1.0
22	Ben Kingsley	217	3	5.3
23	Matt Damon	212	3	1.3
24	Mark Ruffalo	210	3	2.0
25	Brad Pitt	207	3	2.0
26	Kevin James	200	3	1.7
27	Owen Wilson	199	5	4.6
28	Chris Hemsworth	198	4	1.3
29	Chris Pratt	197	2	1.0
30	Idris Elba	197	3	3.3
31	Chris Evans	195	2	2.5
32	Aaron Taylor-Johnson	194	3	4.0
33	Christian Bale	192	3	1.0
34	Martin Freeman	192	3	2.0
35	Steve Carell	188	3	1.7
36	Paul Walker	188	2	2.5
37	Zoe Saldana	188	2	4.5
38	Tom Hanks	186	3	1.3
39	Robert De Niro	185	5	1.4
40	Sandra Bullock	181	2	1.0
41	Seth Rogen	181	3	2.0
42	Michael Peña	179	3	5.7
43	Jason Bateman	176	4	1.0
44	Adam Sandler	172	3	1.0
45	Liam Neeson	172	5	2.2
46	Chris Pine	170	3	4.3
47	Tom Hardy	168	2	1.5
48	Paul Rudd	165	2	2.0
49	Rebel Wilson	163	2	5.5
50	Jamie Foxx	161	3	2.7
51	Bruce Willis	160	3	1.3
52	Theo James	160	2	2.0
53	James Franco	157	2	1.0
54	Isla Fisher	157	2	4.5
