1	Chevy Chase	395	5	2.8
2	Clint Eastwood	343	4	2.5
3	Dan Aykroyd	328	4	1.5
4	Kathleen Turner	295	4	6.5
5	Harrison Ford	290	3	4.3
6	Steve Guttenberg	279	3	2.7
7	William Hurt	260	4	6.5
8	Ally Sheedy	259	3	6.7
9	Sylvester Stallone	249	3	4.0
10	Chuck Norris	245	5	8.2
11	Eddie Murphy	243	3	4.3
12	Emilio Estevez	237	3	3.7
13	Patrick Swayze	232	3	5.3
14	Tom Hanks	229	3	1.0
15	Tom Cruise	227	3	3.3
16	Arnold Schwarzenegger	222	3	1.0
17	Rob Lowe	222	3	5.3
18	Dennis Quaid	220	4	6.8
19	Meryl Streep	206	3	10.0
20	John Candy	205	3	5.3
21	Molly Ringwald	201	3	5.3
22	John Travolta	200	3	7.0
23	Anthony Michael Hall	192	3	2.7
24	C. Thomas Howell	186	3	4.7
25	Michael Douglas	185	2	3.0
26	Bubba Smith	184	2	2.5
27	David Graf	184	2	5.0
28	Michael Winslow	184	2	6.5
29	George Gaynes	184	2	7.0
30	Marion Ramsey	184	2	8.0
31	Bruce Mahler	184	2	9.0
32	Roger Moore	183	2	1.0
33	Robert Redford	182	2	5.5
34	Beverly D'Angelo	177	2	2.0
35	Michael J. Fox	174	2	1.0
36	Glenn Close	174	2	2.0
37	Ralph Macchio	170	2	2.0
38	Judd Nelson	163	2	4.5
39	Andrew McCarthy	148	2	8.5
40	Matt Dillon	132	2	6.0
41	Richard Gere	128	2	1.0
42	Steve Martin	117	2	5.5
43	Mel Gibson	115	2	10.0
44	Bill Murray	100	1	1.0
45	Mark Hamill	100	1	1.0
46	Carrie Fisher	100	1	3.0
47	Harold Ramis	100	1	4.0
48	Jennifer Beals	98	1	1.0
49	Kate Capshaw	98	1	2.0
50	Jonathan Ke Quan	98	1	3.0
51	Zach Galligan	97	1	1.0
52	Phoebe Cates	97	1	2.0
53	Hoyt Axton	97	1	3.0
54	Margaret Avery	97	1	3.0
55	Polly Holliday	97	1	4.0
56	Frances Lee McCain	97	1	5.0
57	Pat Morita	96	1	2.0
58	Don Ameche	95	1	1.0
59	Wilford Brimley	95	1	2.0
60	Kim Cattrall	95	1	2.0
61	Hume Cronyn	95	1	3.0
62	Brian Dennehy	95	1	4.0
63	G.W. Bailey	95	1	5.0
64	Jack Gilford	95	1	5.0
65	Leslie Easterbrook	95	1	6.0
66	Maureen Stapleton	95	1	7.0
67	Jessica Tandy	95	1	8.0
68	Gwen Verdon	95	1	9.0
69	Herta Ware	95	1	10.0
70	Hugh Wilson	95	1	10.0
71	Donovan Scott	95	1	11.0
72	Tahnee Welch	95	1	11.0
73	Andrew Rubin	95	1	12.0
74	Kevin Bacon	94	1	1.0
75	William Shatner	93	1	1.0
76	DeForest Kelley	93	1	2.0
77	Danny DeVito	93	1	3.0
78	Leonard Nimoy	93	1	3.0
79	Catherine Mary Stewart	92	2	2.0
80	Prince	91	1	1.0
81	Sean Astin	91	1	1.0
82	Josh Brolin	91	1	2.0
83	Rebecca De Mornay	91	1	2.0
84	Jeff Cohen	91	1	3.0
85	Corey Feldman	91	1	4.0
86	Kerri Green	91	1	5.0
87	Martha Plimpton	91	1	6.0
88	Ke Huy Quan	91	1	7.0
89	Daryl Hannah	90	1	2.0
90	Christie Brinkley	90	1	6.0
91	Colleen Camp	89	1	6.0
92	Art Metrano	89	1	7.0
93	Howard Hesseman	89	1	9.0
94	Tom Berenger	88	1	1.0
95	Tom Hulce	88	1	2.0
96	Jeff Goldblum	88	1	3.0
97	Kevin Kline	88	1	5.0
98	Mary Kay Place	88	1	6.0
99	Meg Tilly	88	1	7.0
100	JoBeth Williams	88	1	8.0
101	Dana Hill	87	1	3.0
102	Jason Lively	87	1	4.0
103	Al Pacino	86	1	1.0
104	Bess Armstrong	84	1	2.0
105	Simon MacCorkindale	84	1	3.0
106	Eric Stoltz	84	1	3.0
107	Louis Gossett Jr.	84	1	4.0
108	Mikhail Baryshnikov	83	1	1.0
109	Gregory Hines	83	1	2.0
110	Kurt Russell	82	1	10.0
111	Cher	82	1	10.0
112	Paul Reubens	81	1	1.0
113	Adrian Zmed	81	1	2.0
114	William Tepper	81	1	3.0
115	Tawny Kitaen	81	1	4.0
116	Richard Pryor	80	1	1.0
117	Sigourney Weaver	80	2	10.0
118	Demi Moore	78	1	2.0
119	Mare Winningham	78	1	6.0
120	Christopher McDonald	78	1	10.0
121	Lily Tomlin	77	1	2.0
122	John Cusack	77	2	5.5
123	Kevin Costner	75	1	2.0
124	David Knell	73	1	1.0
125	Perry Lang	73	1	2.0
126	Paul Land	73	1	3.0
127	Steve Bassett	73	1	4.0
128	Drew Barrymore	73	2	6.0
129	Jeff Bridges	72	1	1.0
130	Madonna	71	1	0.0
131	Matt Lattanzi	71	1	1.0
132	Caren Kaye	71	1	2.0
133	Rosanna Arquette	71	1	10.0
134	Jack Nicholson	70	1	10.0
135	Kyle MacLachlan	69	1	1.0
136	Charles Frank	69	1	1.0
137	Scott Glenn	69	1	2.0
138	Ed Harris	69	1	3.0
139	Lance Henriksen	69	1	4.0
140	Scott Paulin	69	1	5.0
141	Sam Shepard	69	1	7.0
142	Fred Ward	69	1	8.0
143	Chris Sarandon	68	1	1.0
144	Roddy McDowall	68	1	2.0
145	Amanda Bearse	68	1	3.0
146	Goldie Hawn	66	1	10.0
147	Christopher Walken	66	1	10.0
148	Melinda Dillon	65	1	1.0
149	Darren McGavin	65	1	2.0
150	Peter Billingsley	65	1	3.0
151	Heather Langenkamp	62	1	3.0
152	Robert Englund	62	1	7.0
153	Nicolas Cage	61	1	1.0
154	Deborah Foreman	61	1	2.0
155	Lysette Anthony	60	1	10.0
156	Ken Marshall	60	1	10.0
157	Rita Wilson	58	1	2.0
158	Adam Baldwin	57	1	1.0
159	Charlie Barnett	57	1	2.0
160	Justin Henry	57	1	3.0
161	Irene Cara	57	1	3.0
162	Anne De Salvo	57	1	4.0
163	Max Gail	57	1	5.0
164	Mr. T	57	1	6.0
165	Jose Perez	57	1	7.0
166	Paul Rodriguez	57	1	8.0
167	Gary Busey	57	1	9.0
168	Mickey Rourke	56	1	1.0
169	Eddie Jones	56	1	2.0
170	Matthew Broderick	55	1	1.0
171	Lance Guest	55	1	1.0
172	Rutger Hauer	55	1	2.0
173	Michelle Pfeiffer	55	1	3.0
174	Cheech Marin	55	1	10.0
175	Julie Walters	53	1	10.0
176	Noah Hathaway	51	1	1.0
177	Barret Oliver	51	1	2.0
178	Tami Stronach	51	1	3.0
179	Ilan Mitchell-Smith	50	1	2.0
180	Kelly LeBrock	50	1	3.0
181	Charles Bronson	49	1	10.0
182	Sharon Stone	48	1	10.0
183	David Carradine	47	1	2.0
184	Dudley Moore	47	1	10.0
185	Patrick Houser	45	1	1.0
186	David Naughton	45	1	2.0
187	Tracy Smith	45	1	3.0
188	Shannon Tweed	45	1	4.0
189	Donna Wilkes	43	1	1.0
190	Betsy Russell	42	1	1.0
191	Eileen Brennan	40	1	1.0
192	Tim Curry	40	1	2.0
193	Madeline Kahn	40	1	3.0
194	Christopher Lloyd	40	1	4.0
195	Michael McKean	40	1	5.0
196	Martin Mull	40	1	6.0
197	Lesley Ann Warren	40	1	7.0
198	Peter Horton	38	1	1.0
199	Linda Hamilton	38	1	2.0
200	Kelli Maroney	37	1	2.0
201	Jamie Lee Curtis	36	1	2.0
202	Mathilda May	34	1	3.0
203	Joyce Hyser	33	1	1.0
204	James Garner	30	1	1.0
205	Shirley Jones	30	1	2.0
206	Robert De Niro	28	1	0.0
207	Griffin Dunne	27	1	2.0
208	Susan Sarandon	26	1	10.0
