1	Jane Fonda	440	5	1.6
2	Clint Eastwood	360	4	0.5
3	John Belushi	269	3	1.3
4	Burt Reynolds	262	3	1.0
5	Goldie Hawn	258	3	4.3
6	Chevy Chase	248	3	4.3
7	Alan Alda	227	3	3.0
8	Laurence Olivier	206	3	1.7
9	Chuck Norris	201	3	1.3
10	John Travolta	188	2	5.5
11	Roy Scheider	179	2	1.0
12	Donald Sutherland	179	2	3.5
13	Cheech Marin	175	2	1.0
14	Tommy Chong	175	2	2.0
15	Walter Matthau	173	2	2.5
16	Sylvester Stallone	171	2	1.0
17	Robert Redford	170	2	1.0
18	Dan Aykroyd	170	2	1.5
19	Robert De Niro	169	2	0.5
20	Peter Falk	167	2	1.0
21	Mark Hamill	166	2	1.0
22	Peter Sellers	162	2	1.0
23	Jill Clayburgh	162	2	1.5
24	Meryl Streep	162	2	2.5
25	Jon Voight	161	2	1.5
26	Donald Pleasance	159	2	2.0
27	Harrison Ford	158	2	2.0
28	Martin Sheen	156	2	1.5
29	Faye Dunaway	147	2	1.5
30	Michael Caine	145	2	3.0
31	Diane Keaton	144	2	3.0
32	Al Pacino	143	2	1.0
33	George Kennedy	129	2	6.5
34	Jackie Earle Haley	128	2	3.0
35	Woody Allen	123	2	5.5
36	Michael Douglas	120	2	6.5
37	David Warner	114	2	2.0
38	Angela Lansbury	108	2	5.0
39	Tony Curtis	103	2	3.5
40	Dustin Hoffman	100	1	1.0
41	Olivia Newton-John	100	1	2.0
42	Carrie Fisher	100	1	3.0
43	James Brolin	99	1	1.0
44	Lily Tomlin	99	1	2.0
45	Tim Matheson	99	1	2.0
46	Margot Kidder	99	1	2.0
47	John Vernon	99	1	3.0
48	Dolly Parton	99	1	3.0
49	Rod Steiger	99	1	3.0
50	Dabney Coleman	99	1	4.0
51	Verna Bloom	99	1	4.0
52	Tom Hulce	99	1	5.0
53	Christopher Reeve	98	1	1.0
54	Carl Weathers	98	1	2.0
55	Robert Hays	97	1	10.0
56	Julie Hagerty	97	1	10.0
57	William Shatner	96	1	1.0
58	Leonard Nimoy	96	1	2.0
59	Lorraine Gary	96	1	2.0
60	DeForest Kelley	96	1	3.0
61	Murray Hamilton	96	1	3.0
62	James Doohan	96	1	4.0
63	George Takei	96	1	5.0
64	Nichelle Nichols	96	1	6.0
65	Walter Koenig	96	1	7.0
66	Stephen Collins	96	1	8.0
67	Warren Beatty	95	1	1.0
68	Julie Christie	95	1	2.0
69	Steve Martin	94	1	1.0
70	Roger Moore	93	1	1.0
71	Tom Skerritt	92	1	1.0
72	Sigourney Weaver	92	1	2.0
73	Jamie Lee Curtis	92	1	2.0
74	Kris Kristofferson	91	1	1.0
75	Dudley Moore	91	1	1.0
76	Ali MacGraw	91	1	2.0
77	Bo Derek	91	1	3.0
78	George Hamilton	90	1	1.0
79	Robin Williams	90	1	1.0
80	Susan Saint James	90	1	2.0
81	Richard Pryor	90	1	2.0
82	Shelley Duvall	90	1	2.0
83	Maggie Smith	90	1	6.0
84	Elaine May	90	1	8.0
85	Bill Murray	88	1	1.0
86	Jack Nicholson	87	1	10.0
87	Brad Davis	86	1	1.0
88	Alan Arkin	85	1	2.0
89	Bruce Dern	85	1	3.0
90	Adrienne King	84	1	2.0
91	Dom DeLuise	84	1	2.0
92	Candice Bergen	84	1	3.0
93	Harry Crosby	84	1	3.0
94	Laurie Bartram	84	1	4.0
95	Mark Nelson	84	1	5.0
96	Jeannine Taylor	84	1	6.0
97	Ari Lehman	84	1	9.0
98	Glenda Jackson	83	1	2.0
99	Kelly Reno	82	1	1.0
100	Mickey Rooney	82	1	2.0
101	Barbra Streisand	81	1	1.0
102	Ryan O'Neal	81	1	2.0
103	Maximilian Schell	80	1	1.0
104	Sam J. Jones	80	1	1.0
105	Anthony Perkins	80	1	2.0
106	Robert Forster	80	1	3.0
107	Joseph Bottoms	80	1	4.0
108	Yvette Mimieux	80	1	5.0
109	Ernest Borgnine	80	1	6.0
110	William Holden	79	1	1.0
111	Jack Lemmon	79	1	2.0
112	John Hurt	79	1	2.0
113	Lee Grant	79	1	2.0
114	Jonathan Scott-Taylor	79	1	3.0
115	Anthony Hopkins	76	1	1.0
116	Ellen Burstyn	75	1	2.0
117	Charles Grodin	75	1	3.0
118	James Caan	74	1	1.0
119	Diana Ross	74	1	2.0
120	Marsha Mason	74	1	2.0
121	George Burns	73	1	1.0
122	Art Carney	73	1	2.0
123	Lee Strasberg	73	1	3.0
124	Richard Gere	73	1	10.0
125	Gregory Peck	72	1	1.0
126	Bette Midler	72	1	1.0
127	James Mason	72	1	3.0
128	Talia Shire	71	1	1.0
129	Michael Beck	70	1	1.0
130	Adrienne Barbeau	70	1	1.0
131	James Remar	70	1	2.0
132	Dorsey Wright	70	1	3.0
133	Brian Tyler	70	1	4.0
134	David Harris	70	1	5.0
135	Tom McKitterick	70	1	6.0
136	Thomas G. Waites	70	1	7.0
137	Terry Michos	70	1	8.0
138	Marcelino Sanchez	70	1	9.0
139	Deborah Van Valkenburgh	70	1	10.0
140	Roger Hill	70	1	11.0
141	David Patrick Kelly	70	1	12.0
142	Sally Field	69	1	1.0
143	Peter Ustinov	69	1	1.0
144	Jane Birkin	69	1	2.0
145	Lois Chiles	69	1	3.0
146	Bette Davis	69	1	4.0
147	Mia Farrow	69	1	5.0
148	Jon Finch	69	1	6.0
149	Olivia Hussey	69	1	7.0
150	John Huston	68	1	1.0
151	Robby Benson	68	1	1.0
152	Lynn-Holly Johnson	68	1	2.0
153	Andres Garcia	68	1	2.0
154	Hugo Stiglitz	68	1	3.0
155	Frank Langella	67	1	1.0
156	Robert Duvall	67	1	2.0
157	Katharine Ross	67	1	3.0
158	Kate Nelligan	67	1	4.0
159	Tommy Lee Jones	67	1	4.0
160	Trevor Eve	67	1	5.0
161	Jane Alexander	67	1	5.0
162	William Hurt	67	1	10.0
163	Annie Potts	66	1	2.0
164	Graham Chapman	65	1	1.0
165	Terry Gilliam	65	1	2.0
166	Gary Busey	65	1	2.0
167	Eric Idle	65	1	3.0
168	Terry Jones	65	1	4.0
169	Michael Palin	65	1	5.0
170	John Cleese	65	1	6.0
171	Dennis Christopher	64	1	1.0
172	Dennis Quaid	64	1	2.0
173	Daniel Stern	64	1	3.0
174	Anthony Quinn	63	1	1.0
175	Nick Nolte	63	1	1.0
176	Jacqueline Bisset	63	1	2.0
177	Mac Davis	63	1	2.0
178	Peter Frampton	62	1	1.0
179	Barbara Harris	62	1	2.0
180	Barry Gibb	62	1	2.0
181	Robin Gibb	62	1	3.0
182	Maurice Gibb	62	1	4.0
183	Richard Dreyfuss	61	1	1.0
184	John Savage	61	1	1.0
185	Alain Delon	60	1	1.0
186	Marilyn Hassett	60	1	1.0
187	Timothy Bottoms	60	1	2.0
188	Susan Blakely	60	1	2.0
189	Robert Wagner	60	1	3.0
190	Sylvia Kristel	60	1	4.0
191	Kirk Douglas	59	1	1.0
192	Tim McIntire	59	1	1.0
193	Malcolm McDowell	59	1	1.0
194	Mary Steenburgen	59	1	3.0
195	James Farentino	59	1	3.0
196	Kristin Griffith	58	1	1.0
197	Gene Wilder	58	1	1.0
198	Mary Beth Hurt	58	1	2.0
199	Richard Jordan	58	1	3.0
200	E.G. Marshall	58	1	5.0
201	Geraldine Page	58	1	6.0
202	Maureen Stapleton	58	1	7.0
203	Sam Waterston	58	1	8.0
204	Steve McQueen	58	1	10.0
205	Don Adams	51	1	1.0
