1	Jane Fonda	364	4	1.8
2	John Belushi	295	4	1.5
3	Chevy Chase	289	4	7.8
4	Clint Eastwood	263	3	0.3
5	Harrison Ford	258	3	1.7
6	Dan Aykroyd	246	3	1.3
7	Meryl Streep	229	3	2.0
8	Roger Moore	186	2	1.0
9	Bill Murray	185	2	5.5
10	Sylvester Stallone	179	3	4.0
11	Diane Keaton	178	2	2.0
12	Robert Redford	170	2	1.0
13	Goldie Hawn	170	2	6.0
14	Paul Newman	159	2	10.0
15	Martin Sheen	156	2	1.5
16	Adrienne King	150	2	1.5
17	Al Pacino	143	2	1.0
18	William Hurt	136	2	5.5
19	John Travolta	132	2	10.0
20	Chuck Norris	131	2	1.5
21	Jack Nicholson	127	2	10.0
22	Woody Allen	123	2	5.5
23	Michael Douglas	120	2	6.5
24	Robert De Niro	115	2	0.0
25	David Warner	114	2	2.0
26	Dennis Quaid	114	2	6.0
27	Dustin Hoffman	100	1	1.0
28	Mark Hamill	100	1	1.0
29	Carrie Fisher	100	1	3.0
30	Karen Allen	100	1	3.0
31	Katharine Hepburn	99	1	1.0
32	James Brolin	99	1	1.0
33	Margot Kidder	99	1	2.0
34	Lily Tomlin	99	1	2.0
35	Henry Fonda	99	1	2.0
36	Dolly Parton	99	1	3.0
37	Rod Steiger	99	1	3.0
38	Doug McKeon	99	1	4.0
39	Dabney Coleman	99	1	4.0
40	Christopher Reeve	98	1	1.0
41	Carl Weathers	98	1	2.0
42	Julie Hagerty	97	1	10.0
43	Robert Hays	97	1	10.0
44	William Shatner	96	1	1.0
45	Leonard Nimoy	96	1	2.0
46	DeForest Kelley	96	1	3.0
47	James Doohan	96	1	4.0
48	George Takei	96	1	5.0
49	Nichelle Nichols	96	1	6.0
50	Walter Koenig	96	1	7.0
51	Stephen Collins	96	1	8.0
52	Steve Martin	94	1	1.0
53	Tom Skerritt	92	1	1.0
54	Warren Beatty	92	1	1.0
55	Sigourney Weaver	92	1	2.0
56	Dudley Moore	91	1	1.0
57	Bo Derek	91	1	3.0
58	Robin Williams	90	1	1.0
59	George Hamilton	90	1	1.0
60	Susan Saint James	90	1	2.0
61	Shelley Duvall	90	1	2.0
62	Michael Caine	89	2	1.5
63	George C. Scott	86	1	1.0
64	Cheech Marin	86	1	1.0
65	Tommy Chong	86	1	2.0
66	Peter Falk	85	1	1.0
67	Alan Arkin	85	1	2.0
68	Burt Reynolds	84	1	1.0
69	Jill Clayburgh	84	1	2.0
70	Harry Crosby	84	1	3.0
71	Candice Bergen	84	1	3.0
72	Laurie Bartram	84	1	4.0
73	Mark Nelson	84	1	5.0
74	Jeannine Taylor	84	1	6.0
75	Ari Lehman	84	1	9.0
76	Roy Scheider	83	1	1.0
77	Brooke Shields	83	1	1.0
78	Martin Hewitt	83	1	2.0
79	Kelly Reno	82	1	1.0
80	Mickey Rooney	82	1	2.0
81	Barbra Streisand	81	1	1.0
82	Ryan O'Neal	81	1	2.0
83	Maximilian Schell	80	1	1.0
84	Sam J. Jones	80	1	1.0
85	Anthony Perkins	80	1	2.0
86	Robert Forster	80	1	3.0
87	Joseph Bottoms	80	1	4.0
88	Yvette Mimieux	80	1	5.0
89	Ernest Borgnine	80	1	6.0
90	Richard Pryor	79	1	1.0
91	John Hurt	79	1	2.0
92	Jack Lemmon	79	1	2.0
93	Jon Voight	76	1	1.0
94	Faye Dunaway	76	1	2.0
95	Peter Sellers	75	1	1.0
96	Charles Grodin	75	1	3.0
97	James Caan	74	1	1.0
98	Marsha Mason	74	1	2.0
99	George Burns	73	1	1.0
100	Art Carney	73	1	2.0
101	Lee Strasberg	73	1	3.0
102	Richard Gere	73	1	10.0
103	Bette Midler	72	1	1.0
104	Talia Shire	71	1	1.0
105	Kurt Russell	71	1	1.0
106	Michael Beck	70	1	1.0
107	Adrienne Barbeau	70	1	1.0
108	James Remar	70	1	2.0
109	Dorsey Wright	70	1	3.0
110	Brian Tyler	70	1	4.0
111	David Harris	70	1	5.0
112	Tom McKitterick	70	1	6.0
113	Thomas G. Waites	70	1	7.0
114	Terry Michos	70	1	8.0
115	Marcelino Sanchez	70	1	9.0
116	Deborah Van Valkenburgh	70	1	10.0
117	Roger Hill	70	1	11.0
118	David Patrick Kelly	70	1	12.0
119	Sally Field	69	1	1.0
120	Kathleen Turner	69	1	2.0
121	Christopher George	68	1	1.0
122	John Huston	68	1	1.0
123	Andres Garcia	68	1	2.0
124	Hugo Stiglitz	68	1	3.0
125	Frank Langella	67	1	1.0
126	Laurence Olivier	67	1	2.0
127	Jeremy Irons	67	1	2.0
128	Donald Pleasance	67	1	3.0
129	Kate Nelligan	67	1	4.0
130	Trevor Eve	67	1	5.0
131	Warrington Gillette	66	1	5.0
132	Graham Chapman	65	1	1.0
133	Terry Gilliam	65	1	2.0
134	Eric Idle	65	1	3.0
135	Terry Jones	65	1	4.0
136	Michael Palin	65	1	5.0
137	John Cleese	65	1	6.0
138	Dennis Christopher	64	1	1.0
139	Daniel Stern	64	1	3.0
140	Jackie Earle Haley	64	1	4.0
141	Nick Nolte	63	1	1.0
142	Mac Davis	63	1	2.0
143	Alan Alda	62	1	1.0
144	Barbara Harris	62	1	2.0
145	John Savage	61	1	1.0
146	Alain Delon	60	1	1.0
147	Susan Blakely	60	1	2.0
148	Robert Wagner	60	1	3.0
149	Sylvia Kristel	60	1	4.0
150	George Kennedy	60	1	5.0
151	Kirk Douglas	59	1	1.0
152	Malcolm McDowell	59	1	1.0
153	Mary Steenburgen	59	1	3.0
154	James Farentino	59	1	3.0
155	Gene Wilder	58	1	1.0
156	Steve McQueen	58	1	10.0
157	Tim Conway	57	1	1.0
158	Don Knotts	57	1	2.0
159	Moses Gunn	53	1	1.0
160	Howard E. Rollins, Jr.	53	1	2.0
161	Debbie Allen	53	1	3.0
162	James Cagney	53	1	4.0
163	Pat O'Brien	53	1	5.0
164	Don Adams	51	1	1.0
165	Blair Brown	49	1	2.0
166	Julie Andrews	48	1	10.0
167	Deborah Harmon	43	1	4.0
168	Angela Lansbury	39	1	1.0
169	Edward Fox	39	1	2.0
170	Kim Novak	39	1	3.0
171	Rock Hudson	39	1	4.0
172	Geraldine Chaplin	39	1	5.0
173	Tony Curtis	39	1	6.0
174	Elizabeth Taylor	39	1	7.0
175	Sissy Spacek	36	1	1.0
176	Eric Roberts	36	1	2.0
177	Pelé	34	1	4.0
