1	Robin Williams	471	6	1.2
2	John Travolta	428	5	0.6
3	Jim Carrey	370	4	1.5
4	Mel Gibson	359	4	0.8
5	Pierce Brosnan	330	4	1.8
6	Robert De Niro	329	6	2.0
7	Brad Pitt	329	5	2.4
8	Bruce Willis	318	5	0.8
9	Nicolas Cage	318	5	2.0
10	Val Kilmer	313	4	1.8
11	Sandra Bullock	304	4	0.8
12	Morgan Freeman	296	4	1.8
13	Denzel Washington	273	5	0.8
14	Tommy Lee Jones	258	3	1.3
15	George Clooney	245	4	1.0
16	Julia Roberts	242	3	1.3
17	Rene Russo	232	3	2.3
18	Matthew McConaughey	231	3	3.0
19	Michelle Pfeiffer	224	3	3.3
20	Al Pacino	221	4	1.3
21	Richard Gere	216	4	1.3
22	Harrison Ford	214	3	1.0
23	Neve Campbell	211	3	2.3
24	Sean Connery	201	3	1.0
25	Dustin Hoffman	201	3	1.7
26	Sylvester Stallone	198	4	1.0
27	Michael Douglas	197	3	0.7
28	Tom Cruise	195	2	1.0
29	Gene Hackman	187	3	2.7
30	Demi Moore	186	4	2.0
31	Keanu Reeves	179	4	0.5
32	Bill Pullman	179	2	2.0
33	Kurt Russell	179	3	2.3
34	Meg Ryan	175	3	4.3
35	Kevin Costner	174	3	1.0
36	Will Smith	173	2	2.0
37	Steven Seagal	171	4	4.5
38	Nicole Kidman	170	3	2.3
39	Leonardo DiCaprio	167	2	1.0
40	Arnold Schwarzenegger	166	2	1.5
41	John Cusack	161	4	1.5
42	Jack Nicholson	157	2	1.0
43	Glenn Close	157	2	1.5
44	Samuel L. Jackson	156	4	1.8
45	Matt Damon	152	2	1.0
46	Eddie Murphy	150	3	0.3
47	Clint Eastwood	145	2	1.0
48	Julianne Moore	145	3	2.3
49	Christina Ricci	143	3	1.0
50	Whitney Houston	143	2	1.5
51	Vanessa Williams	140	2	2.0
52	Wesley Snipes	139	4	0.8
53	Tom Hanks	139	2	3.5
54	Ed Harris	138	2	2.5
55	Dennis Quaid	137	2	1.0
56	Danny DeVito	137	2	5.5
57	Kevin Kline	135	2	1.5
58	Jason Patric	134	2	3.0
59	Steve Martin	132	2	1.5
60	Chris O'Donnell	125	2	3.5
61	Adam Sandler	123	3	1.3
62	Jennifer Lopez	122	2	1.0
